join_key,symbol,entry_timeframe,context_timeframe,signal_time,signal_time_msc,signal_bar_time,side,context_status,server_hour,server_minute,server_day_of_week,entry_bid,entry_ask,entry_mid,spread_points,spread_bps,m5_fast_ema_bar2,m5_slow_ema_bar2,m5_fast_ema_bar1,m5_slow_ema_bar1,m5_fast_slope_points,m5_slow_slope_points,m5_ema_separation_points,m5_ema_separation_bps,m5_signal_separation_bps,m5_atr_points,m5_atr_bps,spread_to_atr_ratio,m5_bar1_open,m5_bar1_high,m5_bar1_low,m5_bar1_close,m5_bar1_direction,m5_bar1_body_points,m5_bar1_range_points,m5_bar1_body_to_range,m5_bar1_range_to_atr,m5_momentum_3bar_bps,m5_signal_momentum_3bar_bps,m15_fast_ema_bar2,m15_slow_ema_bar2,m15_fast_ema_bar1,m15_slow_ema_bar1,m15_fast_slope_points,m15_slow_slope_points,m15_ema_separation_points,m15_ema_separation_bps,m15_trend,m15_signal_alignment
2026.01.16 10:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 10:50:00,1768560600013,2026.01.16 10:50:00,SELL,OK,10,50,5,4602.94,4603.09,4603.01,15.0,0.3259,4605.76176003,4605.74190538,4605.19540802,4605.48627762,-56.64,-25.56,-29.09,-0.6319,0.6319,381.71,8.2927,0.039296,4602.17,4603.21,4601.35,4602.93,BULLISH,76.00,186.00,0.408602,0.487275,-7.3161,7.3161,4603.78258451,4604.75164836,4603.62900503,4604.65040725,-15.36,-10.12,-102.14,-2.2190,BEARISH,ALIGNED
2026.01.16 12:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 12:20:00,1768566000420,2026.01.16 12:20:00,BUY,OK,12,20,5,4608.91,4609.10,4609.01,19.0,0.4122,4603.58406017,4603.62546408,4604.71524813,4604.13587644,113.12,51.04,57.94,1.2570,1.2570,272.21,5.9061,0.069798,4606.74,4609.91,4606.74,4609.24,BULLISH,250.00,317.00,0.788644,1.164524,9.6421,9.6421,4603.14357857,4604.25837849,4603.50799966,4604.36471659,36.44,10.63,-85.67,-1.8588,BEARISH,COUNTER
2026.01.16 13:05_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 13:05:00,1768568700253,2026.01.16 13:05:00,SELL,OK,13,5,5,4601.36,4601.52,4601.44,16.0,0.3477,4605.28586832,4605.23878099,4604.49469465,4604.88343726,-79.12,-35.53,-38.87,-0.8448,0.8448,316.14,6.8705,0.050610,4600.25,4602.69,4598.58,4601.33,BULLISH,108.00,411.00,0.262774,1.300045,-14.3665,14.3665,4604.23199065,4604.60576876,4603.85275344,4604.43495430,-37.92,-17.08,-58.22,-1.2653,BEARISH,ALIGNED
2026.01.16 13:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 13:20:00,1768569600463,2026.01.16 13:20:00,BUY,OK,13,20,5,4609.06,4609.25,4609.16,19.0,0.4122,4604.47900458,4604.78399774,4605.39520366,4605.17272522,91.62,38.87,22.25,0.4827,0.4827,336.07,7.2914,0.056536,4606.42,4609.28,4605.42,4609.06,BULLISH,264.00,386.00,0.683938,1.148565,16.7995,16.7995,4603.85275344,4604.43495430,4604.09725312,4604.51279923,24.45,7.78,-41.55,-0.9016,BEARISH,COUNTER
2026.01.16 14:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 14:35:00,1768574100019,2026.01.16 14:35:00,SELL,OK,14,35,5,4603.40,4603.59,4603.49,19.0,0.4127,4609.51125731,4609.20948488,4608.28900585,4608.68134989,-122.23,-52.81,-39.23,-0.8523,0.8523,313.64,6.8131,0.060578,4606.46,4606.81,4602.62,4603.40,BEARISH,306.00,419.00,0.730310,1.335914,-18.6686,18.6686,4606.85657295,4605.69319506,4606.81880409,4605.72326584,-3.78,3.01,109.55,2.3798,BULLISH,COUNTER
2026.01.16 16:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 16:15:00,1768580100062,2026.01.16 16:15:00,BUY,OK,16,15,5,4607.19,4607.38,4607.28,19.0,0.4124,4600.01895009,4600.20841191,4601.45316008,4600.84310173,143.42,63.47,61.01,1.3241,1.3241,756.57,16.4212,0.025113,4603.78,4608.69,4602.70,4607.19,BULLISH,341.00,599.00,0.569282,0.791730,11.5388,11.5388,4602.91156456,4604.12633377,4603.31903460,4604.24647754,40.75,12.01,-92.74,-2.0130,BEARISH,COUNTER
2026.01.16 17:30_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 17:30:00,1768584600017,2026.01.16 17:30:00,SELL,OK,17,30,5,4565.12,4565.25,4565.18,13.0,0.2848,4605.54989706,4605.38081803,4597.49591765,4601.73528912,-805.40,-364.55,-423.94,-9.2863,9.2863,982.71,21.5263,0.013229,4588.63,4592.95,4564.88,4565.28,BEARISH,2335.00,2807.00,0.831849,2.856374,-110.0072,110.0072,4605.02339153,4604.81857217,4601.23830662,4603.26803993,-378.51,-155.05,-202.97,-4.4461,BEARISH,ALIGNED
2026.01.16 18:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 18:40:00,1768588800033,2026.01.16 18:40:00,BUY,OK,18,40,5,4594.45,4594.61,4594.53,16.0,0.3482,4586.25661499,4586.76863700,4587.89729199,4587.46785181,164.07,69.92,42.94,0.9347,0.9347,1249.43,27.1938,0.012806,4589.76,4598.00,4589.75,4594.46,BULLISH,470.00,825.00,0.569697,0.660302,6.5775,6.5775,4594.29822537,4599.92767450,4594.04982295,4599.60462844,-24.84,-32.30,-555.48,-12.0900,BEARISH,COUNTER
2026.01.16 19:25_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 19:25:00,1768591500037,2026.01.16 19:25:00,SELL,OK,19,25,5,4584.53,4584.72,4584.63,19.0,0.4144,4588.32969218,4588.17478674,4587.56975374,4587.84344249,-75.99,-33.13,-27.37,-0.5970,0.5970,763.93,16.6628,0.024871,4584.36,4586.58,4578.68,4584.53,BULLISH,17.00,790.00,0.021519,1.034128,-11.2861,11.2861,4593.97348319,4599.15072391,4593.67315145,4598.82402885,-30.03,-32.67,-515.09,-11.2351,BEARISH,ALIGNED
2026.01.16 20:30_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 20:30:00,1768595400007,2026.01.16 20:30:00,BUY,OK,20,30,5,4589.99,4590.18,4590.09,19.0,0.4139,4585.12464761,4585.35252617,4586.09971809,4585.77502379,97.51,42.25,32.47,0.7074,0.7074,540.93,11.7847,0.035125,4588.23,4591.69,4587.79,4590.00,BULLISH,177.00,390.00,0.453846,0.720982,12.1498,12.1498,4589.68510605,4596.25503385,4589.71509595,4596.00973841,3.00,-24.53,-629.46,-13.7136,BEARISH,COUNTER
2026.01.16 21:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 21:10:00,1768597800003,2026.01.16 21:10:00,SELL,OK,21,10,5,4584.50,4584.66,4584.58,16.0,0.3490,4587.64484328,4587.33888752,4587.01787462,4587.08171593,-62.70,-25.72,-6.38,-0.1393,0.1393,532.14,11.6072,0.030067,4585.56,4588.28,4584.26,4584.51,BEARISH,105.00,402.00,0.261194,0.755436,-7.3237,7.3237,4590.24699158,4595.98190553,4589.52918286,4595.46143865,-71.78,-52.05,-593.23,-12.9396,BEARISH,ALIGNED
2026.01.16 21:45_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 21:45:00,1768599900037,2026.01.16 21:45:00,BUY,OK,21,45,5,4589.39,4589.49,4589.44,10.0,0.2179,4586.51607837,4586.58518196,4587.09086269,4586.84016542,57.48,25.50,25.07,0.5462,0.5462,419.36,9.1374,0.023846,4588.71,4591.75,4588.23,4589.39,BULLISH,68.00,352.00,0.193182,0.839380,11.6928,11.6928,4588.53246034,4594.58281207,4588.61413079,4594.37917238,8.17,-20.36,-576.50,-12.5615,BEARISH,COUNTER
2026.01.16 22:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 22:40:00,1768603200061,2026.01.16 22:40:00,SELL,OK,22,40,5,4585.35,4585.55,4585.45,20.0,0.4362,4588.98032872,4588.80033319,4588.25426297,4588.48666653,-72.61,-31.37,-23.24,-0.5068,0.5068,363.86,7.9350,0.054967,4583.99,4586.87,4582.90,4585.35,BULLISH,136.00,397.00,0.342569,1.091088,-9.2165,9.2165,4589.21923178,4594.18937827,4589.12692399,4593.95646148,-9.23,-23.29,-482.95,-10.5323,BEARISH,ALIGNED
2026.01.16 23:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 23:20:00,1768605600668,2026.01.16 23:20:00,BUY,OK,23,20,5,4598.11,4598.38,4598.24,27.0,0.5872,4585.52716230,4586.69603490,4588.04372984,4587.73366810,251.66,103.76,31.01,0.6743,0.6743,426.21,9.2691,0.063348,4586.67,4598.56,4586.41,4598.11,BULLISH,1144.00,1215.00,0.941564,2.850679,33.3200,33.3200,4588.02117814,4593.11910189,4587.89249451,4592.86619593,-12.87,-25.29,-497.37,-10.8165,BEARISH,COUNTER
2026.01.19 04:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 04:00:00,1768795200042,2026.01.19 04:00:00,SELL,OK,4,0,1,4657.39,4657.61,4657.50,22.0,0.4724,4663.66790352,4663.59655075,4662.41032281,4663.03140977,-125.76,-56.51,-62.11,-1.3335,1.3335,739.00,15.8669,0.029770,4663.14,4663.20,4657.14,4657.38,BEARISH,576.00,606.00,0.950495,0.820027,-10.9384,10.9384,4642.28649971,4620.03835824,4643.72397593,4621.50273635,143.75,146.44,2222.12,47.7107,BULLISH,COUNTER
2026.01.19 05:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 05:10:00,1768799400661,2026.01.19 05:10:00,BUY,OK,5,10,1,4667.46,4667.68,4667.57,22.0,0.4713,4661.33367843,4661.35299628,4662.55894274,4661.90817844,122.53,55.52,65.08,1.3942,1.3942,486.29,10.4184,0.045241,4664.82,4667.81,4664.16,4667.46,BULLISH,264.00,365.00,0.723288,0.750588,14.8266,14.8266,4647.75214673,4625.77354795,4649.14908514,4627.21066372,139.69,143.71,2193.84,47.0018,BULLISH,ALIGNED
2026.01.19 05:55_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 05:55:00,1768802100000,2026.01.19 05:55:00,SELL,OK,5,55,1,4660.35,4660.56,4660.45,21.0,0.4506,4663.25177854,4663.02329148,4662.67142283,4662.78026498,-58.04,-24.30,-10.88,-0.2335,0.2335,361.36,7.7537,0.058114,4660.59,4660.83,4658.22,4660.35,BEARISH,24.00,261.00,0.091954,0.722277,-5.5330,5.5330,4652.31600847,4630.24496101,4653.32876957,4631.52751156,101.28,128.26,2180.13,46.7792,BULLISH,COUNTER
2026.01.19 06:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 06:55:00,1768805700528,2026.01.19 06:55:00,BUY,OK,6,55,1,4664.82,4665.04,4664.93,22.0,0.4716,4662.11578497,4662.13764992,4662.65662797,4662.38149992,54.08,24.39,27.51,0.5898,0.5898,262.57,5.6286,0.083787,4663.91,4665.87,4663.49,4664.82,BULLISH,91.00,238.00,0.382353,0.906420,7.8092,7.8092,4655.34148693,4634.86203110,4655.92896437,4635.90704949,58.75,104.50,2002.19,42.9201,BULLISH,ALIGNED
2026.01.19 09:25_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 09:25:00,1768814700017,2026.01.19 09:25:00,SELL,OK,9,25,1,4665.29,4665.47,4665.38,18.0,0.3858,4671.84693095,4671.16962699,4670.53354476,4670.63420635,-131.34,-53.54,-10.07,-0.2158,0.2158,357.64,7.6659,0.050330,4664.49,4665.88,4663.83,4665.28,BULLISH,79.00,205.00,0.385366,0.573198,-21.2824,21.2824,4664.47527893,4646.15761032,4664.98429999,4647.08554717,50.90,92.79,1789.88,38.3650,BULLISH,COUNTER
2026.01.19 11:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 11:20:00,1768821600439,2026.01.19 11:20:00,BUY,OK,11,20,1,4671.45,4671.62,4671.53,17.0,0.3639,4667.51453942,4667.80341674,4668.30163154,4668.13492431,78.71,33.15,16.67,0.3569,0.3569,323.21,6.9188,0.052597,4670.76,4672.77,4670.60,4671.45,BULLISH,69.00,217.00,0.317972,0.671381,14.9642,14.9642,4665.87697986,4651.89637575,4666.34202939,4652.63612572,46.50,73.97,1370.59,29.3392,BULLISH,ALIGNED
2026.01.19 11:30_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 11:30:00,1768822200011,2026.01.19 11:30:00,SELL,OK,11,30,1,4666.66,4666.86,4666.76,20.0,0.4286,4668.15930523,4668.08538573,4667.86344418,4667.95762340,-29.59,-12.78,-9.42,-0.2018,0.2018,331.21,7.0973,0.060384,4667.61,4668.94,4666.15,4666.68,BEARISH,93.00,279.00,0.333333,0.842355,-8.7352,8.7352,4666.34202939,4652.63612572,4666.37421707,4653.18686589,3.22,55.07,1318.74,28.2580,BULLISH,COUNTER
2026.01.19 11:35_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 11:35:00,1768822500439,2026.01.19 11:35:00,BUY,OK,11,35,1,4669.13,4669.31,4669.22,18.0,0.3855,4667.86344418,4667.95762340,4668.11475535,4668.06329400,25.13,10.57,5.15,0.1102,0.1102,334.64,7.1670,0.053789,4666.66,4669.22,4665.04,4669.12,BULLISH,246.00,418.00,0.588517,1.249093,-4.9877,-4.9877,4666.34202939,4652.63612572,4666.37421707,4653.18686589,3.22,55.07,1318.74,28.2432,BULLISH,ALIGNED
2026.01.19 12:30_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 12:30:00,1768825800027,2026.01.19 12:30:00,SELL,OK,12,30,1,4665.82,4665.99,4665.90,17.0,0.3643,4668.44943971,4668.39646563,4667.92355177,4668.16224148,-52.59,-23.42,-23.87,-0.5116,0.5116,282.86,6.0622,0.060101,4668.21,4668.75,4665.53,4665.82,BEARISH,239.00,322.00,0.742236,1.138384,-9.5284,9.5284,4667.17457023,4655.02562759,4667.04556354,4655.44893631,-12.90,42.33,1159.66,24.8540,BULLISH,COUNTER
2026.01.19 14:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 14:20:00,1768832400027,2026.01.19 14:20:00,BUY,OK,14,20,1,4670.10,4670.27,4670.19,17.0,0.3640,4663.89864938,4664.50531638,4665.13891951,4665.01392398,124.03,50.86,12.50,0.2676,0.2676,334.57,7.1640,0.050811,4665.86,4672.07,4665.77,4670.10,BULLISH,424.00,630.00,0.673016,1.883006,15.8492,15.8492,4665.53218835,4657.21100247,4665.55769422,4657.54782590,2.55,33.68,800.99,17.1511,BULLISH,ALIGNED
2026.01.19 16:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 16:00:00,1768838400029,2026.01.19 16:00:00,SELL,OK,16,0,1,4666.16,4666.32,4666.24,16.0,0.3429,4669.22069907,4669.17703945,4668.60855926,4668.90276314,-61.21,-27.43,-29.42,-0.6305,0.6305,321.50,6.8899,0.049767,4666.43,4667.04,4664.54,4666.16,BEARISH,27.00,250.00,0.108000,0.777605,-4.9695,4.9695,4667.88907139,4660.37507527,4667.72439793,4660.60193506,-16.47,22.69,712.25,15.2638,BULLISH,COUNTER
2026.01.19 17:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 17:10:00,1768842600056,2026.01.19 17:10:00,BUY,OK,17,10,1,4669.74,4669.88,4669.81,14.0,0.2998,4667.10811227,4667.35181628,4667.63448981,4667.56892389,52.64,21.71,6.56,0.1404,0.1404,305.86,6.5497,0.045773,4667.89,4670.92,4667.49,4669.74,BULLISH,185.00,343.00,0.539359,1.121439,3.0632,3.0632,4667.48136976,4661.29605640,4667.39647740,4661.50366203,-8.49,20.76,589.28,12.6190,BULLISH,ALIGNED
2026.01.19 17:20_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 17:20:00,1768843200202,2026.01.19 17:20:00,SELL,OK,17,20,1,4665.92,4666.06,4665.99,14.0,0.3000,4667.73759185,4667.62174899,4667.37407348,4667.46704454,-36.35,-15.47,-9.30,-0.1993,0.1993,303.00,6.4938,0.046205,4668.15,4668.88,4665.73,4665.92,BEARISH,223.00,315.00,0.707937,1.039604,-4.2203,4.2203,4667.39647740,4661.50366203,4667.46824146,4661.76430274,7.18,26.06,570.39,12.2245,BULLISH,COUNTER
2026.01.19 17:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 17:40:00,1768844400021,2026.01.19 17:40:00,BUY,OK,17,40,1,4669.65,4669.81,4669.73,16.0,0.3426,4666.79448562,4667.13144594,4667.36558850,4667.36040540,57.11,22.90,0.52,0.0111,0.0111,300.57,6.4366,0.053232,4666.61,4669.75,4665.96,4669.65,BULLISH,304.00,379.00,0.802111,1.260932,10.2468,10.2468,4667.46824146,4661.76430274,4667.39602799,4661.95825165,-7.22,19.39,543.78,11.6447,BULLISH,ALIGNED
2026.01.19 21:20_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.19 21:20:00,1768857600009,2026.01.19 21:20:00,SELL,OK,21,20,1,4672.35,4672.55,4672.45,20.0,0.4280,4675.11433037,4675.08717151,4674.56146430,4674.83833773,-55.29,-24.88,-27.69,-0.5926,0.5926,216.86,4.6412,0.092227,4671.92,4672.57,4670.88,4672.35,BULLISH,43.00,169.00,0.254438,0.779315,-4.7919,4.7919,4673.03014246,4667.28446079,4672.92441461,4667.46624664,-10.57,18.18,545.82,11.6816,BULLISH,COUNTER
2026.01.20 03:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 03:15:00,1768878900015,2026.01.20 03:15:00,BUY,OK,3,15,2,4670.22,4670.41,4670.32,19.0,0.4068,4665.53632863,4666.01818495,4666.47306290,4666.40016813,93.67,38.20,7.29,0.1561,0.1561,397.36,8.5081,0.047816,4671.60,4672.89,4667.42,4670.22,BEARISH,138.00,547.00,0.252285,1.376595,21.0281,21.0281,4668.10145404,4666.81091730,4668.30322032,4666.94460682,20.18,13.37,135.86,2.9090,BULLISH,ALIGNED
2026.01.20 04:25_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 04:25:00,1768883100708,2026.01.20 04:25:00,SELL,OK,4,25,2,4668.07,4668.27,4668.17,20.0,0.4284,4668.95803641,4668.91665776,4668.78042913,4668.83968888,-17.76,-7.70,-5.93,-0.1269,0.1269,316.07,6.7708,0.063277,4667.59,4669.14,4667.17,4668.07,BULLISH,48.00,197.00,0.243655,0.623277,2.0569,-2.0569,4669.06733054,4667.43451016,4668.78187049,4667.38099996,-28.55,-5.35,140.09,3.0009,BULLISH,COUNTER
2026.01.20 04:30_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 04:30:00,1768883400098,2026.01.20 04:30:00,BUY,OK,4,30,2,4672.04,4672.26,4672.15,22.0,0.4709,4668.78042913,4668.83968888,4669.43234330,4669.13062625,65.19,29.09,30.17,0.6458,0.6458,329.14,7.0448,0.066840,4668.07,4673.49,4668.07,4672.04,BULLISH,397.00,542.00,0.732472,1.646701,12.7945,12.7945,4668.78187049,4667.38099996,4669.09216854,4667.56370584,31.03,18.27,152.85,3.2714,BULLISH,ALIGNED
2026.01.20 05:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 05:10:00,1768885800000,2026.01.20 05:10:00,SELL,OK,5,10,2,4666.59,4666.78,4666.68,19.0,0.4071,4669.79304439,4669.73595384,4669.15243551,4669.44995804,-64.06,-28.60,-29.75,-0.6375,0.6375,333.29,7.1418,0.057008,4668.64,4669.00,4666.11,4666.59,BEARISH,205.00,289.00,0.709343,0.867124,-4.3268,4.3268,4669.56720011,4667.81924679,4669.48270486,4667.85300182,-8.45,3.38,162.97,3.4922,BULLISH,COUNTER
2026.01.20 05:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 05:20:00,1768886400063,2026.01.20 05:20:00,BUY,OK,5,20,2,4672.99,4673.21,4673.10,22.0,0.4708,4669.63594841,4669.64268912,4670.30675873,4669.94699011,67.08,30.43,35.98,0.7699,0.7699,334.36,7.1549,0.065798,4671.60,4673.48,4671.14,4672.99,BULLISH,139.00,234.00,0.594017,0.699850,9.3175,9.3175,4669.48270486,4667.85300182,4669.68149487,4667.99876645,19.88,14.58,168.27,3.6009,BULLISH,ALIGNED
2026.01.20 12:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 12:45:00,1768913100078,2026.01.20 12:45:00,SELL,OK,12,45,2,4724.50,4724.64,4724.57,14.0,0.2963,4729.54334399,4729.04630125,4728.53467519,4728.63300114,-100.87,-41.33,-9.83,-0.2081,0.2081,351.64,7.4429,0.039813,4726.39,4727.78,4723.69,4724.50,BEARISH,189.00,409.00,0.462103,1.163112,-7.1702,7.1702,4719.08996168,4700.72583556,4719.60520343,4701.65815573,51.52,93.23,1794.70,37.9866,BULLISH,COUNTER
2026.01.20 13:45_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 13:45:00,1768916700007,2026.01.20 13:45:00,BUY,OK,13,45,2,4732.27,4732.43,4732.35,16.0,0.3381,4727.67083384,4727.68932220,4728.58866707,4728.10483836,91.78,41.55,48.38,1.0224,1.0224,300.21,6.3439,0.053295,4731.24,4732.29,4729.50,4732.26,BULLISH,102.00,279.00,0.365591,0.929336,11.4029,11.4029,4721.41132818,4704.47455793,4722.44453502,4705.56418311,103.32,108.96,1688.04,35.6701,BULLISH,ALIGNED
2026.01.20 14:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 14:35:00,1768919700026,2026.01.20 14:35:00,SELL,OK,14,35,2,4726.46,4726.64,4726.55,18.0,0.3808,4729.41731891,4729.22853407,4728.82585513,4728.97684916,-59.15,-25.17,-15.10,-0.3195,0.3195,316.21,6.6902,0.056923,4726.67,4728.38,4724.08,4726.46,BEARISH,21.00,430.00,0.048837,1.359837,-6.9348,6.9348,4724.08280531,4707.56003216,4724.32730005,4708.30865835,24.45,74.86,1601.86,33.8908,BULLISH,COUNTER
2026.01.20 15:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 15:55:00,1768924500016,2026.01.20 15:55:00,BUY,OK,15,55,2,4731.74,4731.89,4731.82,15.0,0.3170,4725.68383178,4726.09383734,4726.88706542,4726.60348849,120.32,50.97,28.36,0.5993,0.5993,560.86,11.8529,0.026745,4730.28,4734.19,4727.68,4731.70,BULLISH,142.00,651.00,0.218126,1.160723,23.2167,23.2167,4724.22150076,4710.65953573,4724.74611974,4711.40739707,52.46,74.79,1333.87,28.1894,BULLISH,ALIGNED
2026.01.20 17:30_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 17:30:00,1768930200070,2026.01.20 17:30:00,SELL,OK,17,30,2,4723.99,4724.18,4724.09,19.0,0.4022,4738.85554003,4737.46894174,4735.88243202,4736.24358340,-297.31,-122.54,-36.12,-0.7645,0.7645,900.36,19.0589,0.021103,4729.67,4729.67,4722.41,4723.99,BEARISH,568.00,726.00,0.782369,0.806347,-43.4179,43.4179,4732.68434262,4717.98092941,4731.85630999,4718.21657924,-82.80,23.56,1363.97,28.8727,BULLISH,COUNTER
2026.01.20 18:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 18:15:00,1768932900096,2026.01.20 18:15:00,BUY,OK,18,15,2,4741.37,4741.56,4741.47,19.0,0.4007,4734.53503704,4735.06350052,4735.90202963,4735.63681866,136.70,57.33,26.52,0.5593,0.5593,815.71,17.2038,0.023292,4734.84,4743.57,4734.84,4741.37,BULLISH,653.00,873.00,0.747995,1.070228,8.1689,8.1689,4732.47598165,4719.52264004,4733.32303101,4720.37939925,84.70,85.68,1294.36,27.2988,BULLISH,ALIGNED
2026.01.20 22:20_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 22:20:00,1768947600025,2026.01.20 22:20:00,SELL,OK,22,20,2,4755.71,4755.90,4755.81,19.0,0.3995,4759.99210110,4759.67910168,4759.13568088,4759.31827426,-85.64,-36.08,-18.26,-0.3839,0.3839,404.50,8.5054,0.046972,4760.07,4760.78,4751.83,4755.71,BEARISH,436.00,895.00,0.487151,2.212608,-4.3718,4.3718,4752.86516696,4737.10747553,4753.55134153,4738.00796669,68.62,90.05,1554.34,32.6830,BULLISH,COUNTER
2026.01.20 23:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.20 23:15:00,1768950900086,2026.01.20 23:15:00,BUY,OK,23,15,2,4760.16,4760.36,4760.26,20.0,0.4201,4755.93692005,4756.34891999,4756.80153604,4756.70447272,86.46,35.56,9.71,0.2039,0.2039,451.21,9.4788,0.044325,4758.53,4760.27,4758.39,4760.26,BULLISH,173.00,188.00,0.920213,0.416653,7.6315,7.6315,4753.27561943,4739.63113533,4753.94079854,4740.44011042,66.52,80.90,1350.07,28.3612,BULLISH,ALIGNED
2026.01.21 09:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.21 09:00:00,1768986000002,2026.01.21 09:00:00,SELL,OK,9,0,3,4847.68,4847.81,4847.75,13.0,0.2682,4868.42206243,4868.07842667,4864.27364995,4866.22402425,-414.84,-185.44,-195.04,-4.0233,4.0233,793.07,16.3596,0.016392,4861.15,4861.92,4845.78,4847.68,BEARISH,1347.00,1614.00,0.834572,2.035126,-28.6941,28.6941,4849.40976172,4812.01304680,4849.24502251,4813.41175085,-16.47,139.87,3583.33,73.9174,BULLISH,COUNTER
2026.01.21 10:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.21 10:20:00,1768990800030,2026.01.21 10:20:00,BUY,OK,10,20,3,4865.30,4865.45,4865.38,15.0,0.3083,4854.98599623,4855.01927661,4857.04279698,4855.95116055,205.68,93.19,109.16,2.2437,2.2437,680.71,13.9910,0.022036,4858.57,4866.45,4858.46,4865.27,BULLISH,670.00,799.00,0.838548,1.173767,11.2144,11.2144,4848.95841321,4818.52309220,4849.86999290,4820.09199054,91.16,156.89,2977.80,61.2039,BULLISH,ALIGNED
2026.01.21 12:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.21 12:35:00,1768998900043,2026.01.21 12:35:00,SELL,OK,12,35,3,4860.69,4860.88,4860.78,19.0,0.3909,4863.39080206,4863.11883648,4862.85064165,4862.89803317,-54.02,-22.08,-4.74,-0.0975,0.0975,607.93,12.5068,0.031254,4860.47,4862.89,4860.05,4860.69,BULLISH,22.00,284.00,0.077465,0.467160,-1.6867,1.6867,4857.52286314,4832.00690724,4857.80354284,4833.12310696,28.07,111.62,2468.04,50.7746,BULLISH,COUNTER
2026.01.21 12:45_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.21 12:45:00,1768999500035,2026.01.21 12:45:00,BUY,OK,12,45,3,4864.96,4865.14,4865.05,18.0,0.3700,4862.87051332,4862.90275743,4863.28841065,4863.08977948,41.79,18.70,19.86,0.4083,0.4083,455.86,9.3700,0.039486,4862.95,4865.71,4862.87,4864.96,BULLISH,201.00,284.00,0.707746,0.623002,9.2378,9.2378,4857.80354284,4833.12310696,4858.48511019,4834.37161257,68.16,124.85,2411.35,49.5647,BULLISH,ALIGNED
