signal_id,symbol,timeframe,magic,signal_time,signal_bar_time,side,horizon_hours,target_time,observed_time,delay_seconds,status,entry_bid,entry_ask,entry_mid,entry_spread_points,future_bid,future_ask,future_mid,future_spread_points,mid_return_points,executable_return_points,mid_return_bps,executable_return_bps,fast_ema_bar2,slow_ema_bar2,fast_ema_bar1,slow_ema_bar1
65,XAUUSD,PERIOD_H1,26090401,2025.08.22 08:00:01,2025.08.22 08:00:00,SELL,24,2025.08.23 08:00:01,,,NO_TICK_NEAR_TARGET,3328.36,3328.53,3328.45,17.0,,,,,,,,,3337.61094300,3337.19144595,3336.73847224,3336.84864415
67,XAUUSD,PERIOD_H1,26090401,2025.09.11 14:00:00,2025.09.11 14:00:00,SELL,1,2025.09.11 15:00:00,2025.09.11 15:00:00,0,OK,3621.82,3621.97,3621.89,15.0,3616.86,3617.04,3616.95,18.0,494.5,478.0,13.6531,13.1978,3635.35811823,3634.80828372,3634.07163078,3634.30011573
67,XAUUSD,PERIOD_H1,26090401,2025.09.11 14:00:00,2025.09.11 14:00:00,SELL,2,2025.09.11 16:00:00,2025.09.11 16:00:00,0,OK,3621.82,3621.97,3621.89,15.0,3629.38,3629.55,3629.47,17.0,-757.0,-773.0,-20.9007,-21.3429,3635.35811823,3634.80828372,3634.07163078,3634.30011573
67,XAUUSD,PERIOD_H1,26090401,2025.09.11 14:00:00,2025.09.11 14:00:00,SELL,4,2025.09.11 18:00:00,2025.09.11 18:00:00,0,OK,3621.82,3621.97,3621.89,15.0,3629.56,3629.71,3629.64,15.0,-774.0,-789.0,-21.3700,-21.7846,3635.35811823,3634.80828372,3634.07163078,3634.30011573
67,XAUUSD,PERIOD_H1,26090401,2025.09.11 14:00:00,2025.09.11 14:00:00,SELL,8,2025.09.11 22:00:00,2025.09.11 22:00:00,0,OK,3621.82,3621.97,3621.89,15.0,3632.31,3632.46,3632.39,15.0,-1049.0,-1064.0,-28.9627,-29.3775,3635.35811823,3634.80828372,3634.07163078,3634.30011573
67,XAUUSD,PERIOD_H1,26090401,2025.09.11 14:00:00,2025.09.11 14:00:00,SELL,12,2025.09.12 02:00:00,2025.09.12 02:00:00,0,OK,3621.82,3621.97,3621.89,15.0,3634.84,3634.99,3634.91,15.0,-1302.0,-1317.0,-35.9480,-36.3629,3635.35811823,3634.80828372,3634.07163078,3634.30011573
68,XAUUSD,PERIOD_H1,26090401,2025.09.12 05:00:00,2025.09.12 05:00:00,BUY,1,2025.09.12 06:00:00,2025.09.12 06:00:00,0,OK,3646.33,3646.48,3646.40,15.0,3649.02,3649.17,3649.10,15.0,269.0,254.0,7.3771,6.9656,3633.38592370,3633.57253278,3634.62535953,3634.07557071
68,XAUUSD,PERIOD_H1,26090401,2025.09.12 05:00:00,2025.09.12 05:00:00,BUY,2,2025.09.12 07:00:00,2025.09.12 07:00:00,0,OK,3646.33,3646.48,3646.40,15.0,3652.91,3653.07,3652.99,16.0,658.5,643.0,18.0589,17.6334,3633.38592370,3633.57253278,3634.62535953,3634.07557071
68,XAUUSD,PERIOD_H1,26090401,2025.09.12 05:00:00,2025.09.12 05:00:00,BUY,4,2025.09.12 09:00:00,2025.09.12 09:00:00,0,OK,3646.33,3646.48,3646.40,15.0,3653.04,3653.44,3653.24,40.0,683.5,656.0,18.7445,17.9900,3633.38592370,3633.57253278,3634.62535953,3634.07557071
68,XAUUSD,PERIOD_H1,26090401,2025.09.12 05:00:00,2025.09.12 05:00:00,BUY,8,2025.09.12 13:00:00,2025.09.12 13:00:00,0,OK,3646.33,3646.48,3646.40,15.0,3646.61,3646.78,3646.70,17.0,29.0,13.0,0.7953,0.3565,3633.38592370,3633.57253278,3634.62535953,3634.07557071
67,XAUUSD,PERIOD_H1,26090401,2025.09.11 14:00:00,2025.09.11 14:00:00,SELL,24,2025.09.12 14:00:00,2025.09.12 14:00:00,0,OK,3621.82,3621.97,3621.89,15.0,3651.04,3651.20,3651.12,16.0,-2922.5,-2938.0,-80.6898,-81.1194,3635.35811823,3634.80828372,3634.07163078,3634.30011573
68,XAUUSD,PERIOD_H1,26090401,2025.09.12 05:00:00,2025.09.12 05:00:00,BUY,12,2025.09.12 17:00:00,2025.09.12 17:00:00,0,OK,3646.33,3646.48,3646.40,15.0,3650.37,3650.73,3650.55,36.0,414.5,389.0,11.3674,10.6678,3633.38592370,3633.57253278,3634.62535953,3634.07557071
68,XAUUSD,PERIOD_H1,26090401,2025.09.12 05:00:00,2025.09.12 05:00:00,BUY,24,2025.09.13 05:00:00,,,NO_TICK_NEAR_TARGET,3646.33,3646.48,3646.40,15.0,,,,,,,,,3633.38592370,3633.57253278,3634.62535953,3634.07557071
69,XAUUSD,PERIOD_H1,26090401,2025.09.18 01:00:08,2025.09.18 01:00:00,SELL,1,2025.09.18 02:00:08,2025.09.18 02:00:08,0,OK,3658.85,3659.45,3659.15,60.0,3662.80,3663.01,3662.91,21.0,-375.5,-416.0,-10.2619,-11.3697,3675.45912225,3674.74677432,3673.96682489,3674.16023415
69,XAUUSD,PERIOD_H1,26090401,2025.09.18 01:00:08,2025.09.18 01:00:00,SELL,2,2025.09.18 03:00:08,2025.09.18 03:00:08,0,OK,3658.85,3659.45,3659.15,60.0,3669.51,3669.66,3669.59,15.0,-1043.5,-1081.0,-28.5176,-29.5448,3675.45912225,3674.74677432,3673.96682489,3674.16023415
69,XAUUSD,PERIOD_H1,26090401,2025.09.18 01:00:08,2025.09.18 01:00:00,SELL,4,2025.09.18 05:00:08,2025.09.18 05:00:08,0,OK,3658.85,3659.45,3659.15,60.0,3657.27,3657.45,3657.36,18.0,179.0,140.0,4.8918,3.8263,3675.45912225,3674.74677432,3673.96682489,3674.16023415
69,XAUUSD,PERIOD_H1,26090401,2025.09.18 01:00:08,2025.09.18 01:00:00,SELL,8,2025.09.18 09:00:08,2025.09.18 09:00:08,0,OK,3658.85,3659.45,3659.15,60.0,3651.78,3651.93,3651.86,15.0,729.5,692.0,19.9363,18.9130,3675.45912225,3674.74677432,3673.96682489,3674.16023415
69,XAUUSD,PERIOD_H1,26090401,2025.09.18 01:00:08,2025.09.18 01:00:00,SELL,12,2025.09.18 13:00:08,2025.09.18 13:00:08,0,OK,3658.85,3659.45,3659.15,60.0,3671.74,3671.90,3671.82,16.0,-1267.0,-1305.0,-34.6255,-35.6669,3675.45912225,3674.74677432,3673.96682489,3674.16023415
69,XAUUSD,PERIOD_H1,26090401,2025.09.18 01:00:08,2025.09.18 01:00:00,SELL,24,2025.09.19 01:00:08,2025.09.19 01:00:08,0,OK,3658.85,3659.45,3659.15,60.0,3643.47,3644.07,3643.77,60.0,1538.0,1478.0,42.0316,40.3952,3675.45912225,3674.74677432,3673.96682489,3674.16023415
70,XAUUSD,PERIOD_H1,26090401,2025.09.19 21:00:00,2025.09.19 21:00:00,BUY,1,2025.09.19 22:00:00,2025.09.19 22:00:00,0,OK,3678.68,3678.83,3678.76,15.0,3683.70,3683.85,3683.77,15.0,502.0,487.0,13.6459,13.2379,3656.71867125,3657.96806129,3658.80927399,3658.77990203
70,XAUUSD,PERIOD_H1,26090401,2025.09.19 21:00:00,2025.09.19 21:00:00,BUY,2,2025.09.19 23:00:00,2025.09.19 23:00:00,0,OK,3678.68,3678.83,3678.76,15.0,3684.37,3684.52,3684.44,15.0,569.0,554.0,15.4672,15.0591,3656.71867125,3657.96806129,3658.80927399,3658.77990203
70,XAUUSD,PERIOD_H1,26090401,2025.09.19 21:00:00,2025.09.19 21:00:00,BUY,4,2025.09.20 01:00:00,,,NO_TICK_NEAR_TARGET,3678.68,3678.83,3678.76,15.0,,,,,,,,,3656.71867125,3657.96806129,3658.80927399,3658.77990203
70,XAUUSD,PERIOD_H1,26090401,2025.09.19 21:00:00,2025.09.19 21:00:00,BUY,8,2025.09.20 05:00:00,,,NO_TICK_NEAR_TARGET,3678.68,3678.83,3678.76,15.0,,,,,,,,,3656.71867125,3657.96806129,3658.80927399,3658.77990203
70,XAUUSD,PERIOD_H1,26090401,2025.09.19 21:00:00,2025.09.19 21:00:00,BUY,12,2025.09.20 09:00:00,,,NO_TICK_NEAR_TARGET,3678.68,3678.83,3678.76,15.0,,,,,,,,,3656.71867125,3657.96806129,3658.80927399,3658.77990203
70,XAUUSD,PERIOD_H1,26090401,2025.09.19 21:00:00,2025.09.19 21:00:00,BUY,24,2025.09.20 21:00:00,,,NO_TICK_NEAR_TARGET,3678.68,3678.83,3678.76,15.0,,,,,,,,,3656.71867125,3657.96806129,3658.80927399,3658.77990203
71,XAUUSD,PERIOD_H1,26090401,2025.09.25 07:00:00,2025.09.25 07:00:00,SELL,1,2025.09.25 08:00:00,2025.09.25 08:00:00,0,OK,3736.67,3736.83,3736.75,16.0,3738.12,3738.28,3738.20,16.0,-145.0,-161.0,-3.8804,-4.3086,3747.03118158,3746.98841139,3746.04440238,3746.58376781
71,XAUUSD,PERIOD_H1,26090401,2025.09.25 07:00:00,2025.09.25 07:00:00,SELL,2,2025.09.25 09:00:00,2025.09.25 09:00:00,0,OK,3736.67,3736.83,3736.75,16.0,3738.85,3739.00,3738.93,15.0,-217.5,-233.0,-5.8206,-6.2355,3747.03118158,3746.98841139,3746.04440238,3746.58376781
71,XAUUSD,PERIOD_H1,26090401,2025.09.25 07:00:00,2025.09.25 07:00:00,SELL,4,2025.09.25 11:00:00,2025.09.25 11:00:00,0,OK,3736.67,3736.83,3736.75,16.0,3752.10,3752.44,3752.27,34.0,-1552.0,-1577.0,-41.5334,-42.2034,3747.03118158,3746.98841139,3746.04440238,3746.58376781
72,XAUUSD,PERIOD_H1,26090401,2025.09.25 13:00:00,2025.09.25 13:00:00,BUY,1,2025.09.25 14:00:00,2025.09.25 14:00:00,0,OK,3757.03,3757.19,3757.11,16.0,3757.21,3757.36,3757.28,15.0,17.5,2.0,0.4658,0.0532,3746.13683860,3746.41787891,3747.17237778,3746.83325621
72,XAUUSD,PERIOD_H1,26090401,2025.09.25 13:00:00,2025.09.25 13:00:00,BUY,2,2025.09.25 15:00:00,2025.09.25 15:00:00,0,OK,3757.03,3757.19,3757.11,16.0,3752.55,3752.72,3752.64,17.0,-447.5,-464.0,-11.9108,-12.3497,3746.13683860,3746.41787891,3747.17237778,3746.83325621
71,XAUUSD,PERIOD_H1,26090401,2025.09.25 07:00:00,2025.09.25 07:00:00,SELL,8,2025.09.25 15:00:00,2025.09.25 15:00:00,0,OK,3736.67,3736.83,3736.75,16.0,3752.55,3752.72,3752.64,17.0,-1588.5,-1605.0,-42.5102,-42.9527,3747.03118158,3746.98841139,3746.04440238,3746.58376781
72,XAUUSD,PERIOD_H1,26090401,2025.09.25 13:00:00,2025.09.25 13:00:00,BUY,4,2025.09.25 17:00:00,2025.09.25 17:00:00,0,OK,3757.03,3757.19,3757.11,16.0,3734.03,3734.19,3734.11,16.0,-2300.0,-2316.0,-61.2173,-61.6418,3746.13683860,3746.41787891,3747.17237778,3746.83325621
73,XAUUSD,PERIOD_H1,26090401,2025.09.25 17:00:00,2025.09.25 17:00:00,SELL,1,2025.09.25 18:00:00,2025.09.25 18:00:00,0,OK,3734.03,3734.19,3734.11,16.0,3731.58,3731.74,3731.66,16.0,245.0,229.0,6.5611,6.1328,3747.65261626,3747.12317057,3746.33236709,3746.60030114
73,XAUUSD,PERIOD_H1,26090401,2025.09.25 17:00:00,2025.09.25 17:00:00,SELL,2,2025.09.25 19:00:00,2025.09.25 19:00:00,0,OK,3734.03,3734.19,3734.11,16.0,3735.88,3736.04,3735.96,16.0,-185.0,-201.0,-4.9543,-5.3829,3747.65261626,3747.12317057,3746.33236709,3746.60030114
71,XAUUSD,PERIOD_H1,26090401,2025.09.25 07:00:00,2025.09.25 07:00:00,SELL,12,2025.09.25 19:00:00,2025.09.25 19:00:00,0,OK,3736.67,3736.83,3736.75,16.0,3735.88,3736.04,3735.96,16.0,79.0,63.0,2.1141,1.6860,3747.03118158,3746.98841139,3746.04440238,3746.58376781
73,XAUUSD,PERIOD_H1,26090401,2025.09.25 17:00:00,2025.09.25 17:00:00,SELL,4,2025.09.25 21:00:00,2025.09.25 21:00:00,0,OK,3734.03,3734.19,3734.11,16.0,3741.87,3742.02,3741.94,15.0,-783.5,-799.0,-20.9822,-21.3978,3747.65261626,3747.12317057,3746.33236709,3746.60030114
72,XAUUSD,PERIOD_H1,26090401,2025.09.25 13:00:00,2025.09.25 13:00:00,BUY,8,2025.09.25 21:00:00,2025.09.25 21:00:00,0,OK,3757.03,3757.19,3757.11,16.0,3741.87,3742.02,3741.94,15.0,-1516.5,-1532.0,-40.3635,-40.7752,3746.13683860,3746.41787891,3747.17237778,3746.83325621
73,XAUUSD,PERIOD_H1,26090401,2025.09.25 17:00:00,2025.09.25 17:00:00,SELL,8,2025.09.26 01:00:00,2025.09.26 01:00:08,8,OK,3734.03,3734.19,3734.11,16.0,3750.77,3750.99,3750.88,22.0,-1677.0,-1696.0,-44.9103,-45.4201,3747.65261626,3747.12317057,3746.33236709,3746.60030114
72,XAUUSD,PERIOD_H1,26090401,2025.09.25 13:00:00,2025.09.25 13:00:00,BUY,12,2025.09.26 01:00:00,2025.09.26 01:00:08,8,OK,3757.03,3757.19,3757.11,16.0,3750.77,3750.99,3750.88,22.0,-623.0,-642.0,-16.5819,-17.0872,3746.13683860,3746.41787891,3747.17237778,3746.83325621
73,XAUUSD,PERIOD_H1,26090401,2025.09.25 17:00:00,2025.09.25 17:00:00,SELL,12,2025.09.26 05:00:00,2025.09.26 05:00:00,0,OK,3734.03,3734.19,3734.11,16.0,3739.04,3739.20,3739.12,16.0,-501.0,-517.0,-13.4169,-13.8456,3747.65261626,3747.12317057,3746.33236709,3746.60030114
71,XAUUSD,PERIOD_H1,26090401,2025.09.25 07:00:00,2025.09.25 07:00:00,SELL,24,2025.09.26 07:00:00,2025.09.26 07:00:00,0,OK,3736.67,3736.83,3736.75,16.0,3745.50,3745.65,3745.57,15.0,-882.5,-898.0,-23.6168,-24.0321,3747.03118158,3746.98841139,3746.04440238,3746.58376781
72,XAUUSD,PERIOD_H1,26090401,2025.09.25 13:00:00,2025.09.25 13:00:00,BUY,24,2025.09.26 13:00:00,2025.09.26 13:00:00,0,OK,3757.03,3757.19,3757.11,16.0,3751.38,3751.56,3751.47,18.0,-564.0,-581.0,-15.0115,-15.4637,3746.13683860,3746.41787891,3747.17237778,3746.83325621
74,XAUUSD,PERIOD_H1,26090401,2025.09.26 13:00:00,2025.09.26 13:00:00,BUY,1,2025.09.26 14:00:00,2025.09.26 14:00:00,0,OK,3751.38,3751.56,3751.47,18.0,3744.67,3744.82,3744.74,15.0,-672.5,-689.0,-17.9263,-18.3657,3745.51876209,3745.60205231,3746.08745142,3745.83295222
74,XAUUSD,PERIOD_H1,26090401,2025.09.26 13:00:00,2025.09.26 13:00:00,BUY,2,2025.09.26 15:00:00,2025.09.26 15:00:00,0,OK,3751.38,3751.56,3751.47,18.0,3748.64,3748.79,3748.72,15.0,-275.5,-292.0,-7.3438,-7.7834,3745.51876209,3745.60205231,3746.08745142,3745.83295222
74,XAUUSD,PERIOD_H1,26090401,2025.09.26 13:00:00,2025.09.26 13:00:00,BUY,4,2025.09.26 17:00:00,2025.09.26 17:00:00,0,OK,3751.38,3751.56,3751.47,18.0,3761.78,3761.93,3761.86,15.0,1038.5,1022.0,27.6825,27.2420,3745.51876209,3745.60205231,3746.08745142,3745.83295222
73,XAUUSD,PERIOD_H1,26090401,2025.09.25 17:00:00,2025.09.25 17:00:00,SELL,24,2025.09.26 17:00:00,2025.09.26 17:00:00,0,OK,3734.03,3734.19,3734.11,16.0,3761.78,3761.93,3761.86,15.0,-2774.5,-2790.0,-74.3015,-74.7182,3747.65261626,3747.12317057,3746.33236709,3746.60030114
74,XAUUSD,PERIOD_H1,26090401,2025.09.26 13:00:00,2025.09.26 13:00:00,BUY,8,2025.09.26 21:00:00,2025.09.26 21:00:00,0,OK,3751.38,3751.56,3751.47,18.0,3783.10,3783.25,3783.18,15.0,3170.5,3154.0,84.5135,84.0717,3745.51876209,3745.60205231,3746.08745142,3745.83295222
74,XAUUSD,PERIOD_H1,26090401,2025.09.26 13:00:00,2025.09.26 13:00:00,BUY,12,2025.09.27 01:00:00,,,NO_TICK_NEAR_TARGET,3751.38,3751.56,3751.47,18.0,,,,,,,,,3745.51876209,3745.60205231,3746.08745142,3745.83295222
74,XAUUSD,PERIOD_H1,26090401,2025.09.26 13:00:00,2025.09.26 13:00:00,BUY,24,2025.09.27 13:00:00,,,NO_TICK_NEAR_TARGET,3751.38,3751.56,3751.47,18.0,,,,,,,,,3745.51876209,3745.60205231,3746.08745142,3745.83295222
75,XAUUSD,PERIOD_H1,26090401,2025.10.03 08:00:00,2025.10.03 08:00:00,SELL,1,2025.10.03 09:00:00,2025.10.03 09:00:00,0,OK,3844.03,3844.18,3844.11,15.0,3854.75,3854.90,3854.82,15.0,-1072.0,-1087.0,-27.8869,-28.2776,3856.83109376,3856.41792895,3855.60718007,3855.93016703
75,XAUUSD,PERIOD_H1,26090401,2025.10.03 08:00:00,2025.10.03 08:00:00,SELL,2,2025.10.03 10:00:00,2025.10.03 10:00:00,0,OK,3844.03,3844.18,3844.11,15.0,3859.30,3859.45,3859.38,15.0,-1527.0,-1542.0,-39.7232,-40.1142,3856.83109376,3856.41792895,3855.60718007,3855.93016703
76,XAUUSD,PERIOD_H1,26090401,2025.10.03 11:00:00,2025.10.03 11:00:00,BUY,1,2025.10.03 12:00:00,2025.10.03 12:00:00,0,OK,3864.31,3864.46,3864.39,15.0,3864.66,3864.81,3864.73,15.0,35.0,20.0,0.9057,0.5175,3855.90546940,3856.02708614,3856.69447231,3856.34720041
75,XAUUSD,PERIOD_H1,26090401,2025.10.03 08:00:00,2025.10.03 08:00:00,SELL,4,2025.10.03 12:00:00,2025.10.03 12:00:00,0,OK,3844.03,3844.18,3844.11,15.0,3864.66,3864.81,3864.73,15.0,-2063.0,-2078.0,-53.6666,-54.0579,3856.83109376,3856.41792895,3855.60718007,3855.93016703
76,XAUUSD,PERIOD_H1,26090401,2025.10.03 11:00:00,2025.10.03 11:00:00,BUY,2,2025.10.03 13:00:00,2025.10.03 13:00:00,0,OK,3864.31,3864.46,3864.39,15.0,3864.24,3864.39,3864.31,15.0,-7.0,-22.0,-0.1811,-0.5693,3855.90546940,3856.02708614,3856.69447231,3856.34720041
76,XAUUSD,PERIOD_H1,26090401,2025.10.03 11:00:00,2025.10.03 11:00:00,BUY,4,2025.10.03 15:00:00,2025.10.03 15:00:00,0,OK,3864.31,3864.46,3864.39,15.0,3862.13,3862.28,3862.20,15.0,-218.0,-233.0,-5.6413,-6.0293,3855.90546940,3856.02708614,3856.69447231,3856.34720041
75,XAUUSD,PERIOD_H1,26090401,2025.10.03 08:00:00,2025.10.03 08:00:00,SELL,8,2025.10.03 16:00:00,2025.10.03 16:00:00,0,OK,3844.03,3844.18,3844.11,15.0,3874.08,3874.23,3874.15,15.0,-3005.0,-3020.0,-78.1716,-78.5634,3856.83109376,3856.41792895,3855.60718007,3855.93016703
76,XAUUSD,PERIOD_H1,26090401,2025.10.03 11:00:00,2025.10.03 11:00:00,BUY,8,2025.10.03 19:00:00,2025.10.03 19:00:00,0,OK,3864.31,3864.46,3864.39,15.0,3889.41,3889.55,3889.48,14.0,2509.5,2495.0,64.9392,64.5627,3855.90546940,3856.02708614,3856.69447231,3856.34720041
75,XAUUSD,PERIOD_H1,26090401,2025.10.03 08:00:00,2025.10.03 08:00:00,SELL,12,2025.10.03 20:00:00,2025.10.03 20:00:00,0,OK,3844.03,3844.18,3844.11,15.0,3883.67,3883.85,3883.76,18.0,-3965.5,-3982.0,-103.1580,-103.5892,3856.83109376,3856.41792895,3855.60718007,3855.93016703
76,XAUUSD,PERIOD_H1,26090401,2025.10.03 11:00:00,2025.10.03 11:00:00,BUY,12,2025.10.03 23:00:00,2025.10.03 23:00:00,0,OK,3864.31,3864.46,3864.39,15.0,3885.57,3885.72,3885.64,15.0,2126.0,2111.0,55.0152,54.6260,3855.90546940,3856.02708614,3856.69447231,3856.34720041
76,XAUUSD,PERIOD_H1,26090401,2025.10.03 11:00:00,2025.10.03 11:00:00,BUY,24,2025.10.04 11:00:00,,,NO_TICK_NEAR_TARGET,3864.31,3864.46,3864.39,15.0,,,,,,,,,3855.90546940,3856.02708614,3856.69447231,3856.34720041
75,XAUUSD,PERIOD_H1,26090401,2025.10.03 08:00:00,2025.10.03 08:00:00,SELL,24,2025.10.04 08:00:00,,,NO_TICK_NEAR_TARGET,3844.03,3844.18,3844.11,15.0,,,,,,,,,3856.83109376,3856.41792895,3855.60718007,3855.93016703
77,XAUUSD,PERIOD_H1,26090401,2025.10.10 01:00:10,2025.10.10 01:00:00,SELL,1,2025.10.10 02:00:10,2025.10.10 02:00:10,0,OK,3974.93,3975.53,3975.23,60.0,3975.49,3975.64,3975.56,15.0,-33.5,-71.0,-0.8427,-1.7862,4008.37453903,4007.57048860,4005.28267817,4006.32890081
77,XAUUSD,PERIOD_H1,26090401,2025.10.10 01:00:10,2025.10.10 01:00:00,SELL,2,2025.10.10 03:00:10,2025.10.10 03:00:10,0,OK,3974.93,3975.53,3975.23,60.0,3989.34,3989.50,3989.42,16.0,-1419.0,-1457.0,-35.6960,-36.6547,4008.37453903,4007.57048860,4005.28267817,4006.32890081
77,XAUUSD,PERIOD_H1,26090401,2025.10.10 01:00:10,2025.10.10 01:00:00,SELL,4,2025.10.10 05:00:10,2025.10.10 05:00:10,0,OK,3974.93,3975.53,3975.23,60.0,3974.07,3974.22,3974.14,15.0,108.5,71.0,2.7294,1.7862,4008.37453903,4007.57048860,4005.28267817,4006.32890081
77,XAUUSD,PERIOD_H1,26090401,2025.10.10 01:00:10,2025.10.10 01:00:00,SELL,8,2025.10.10 09:00:10,2025.10.10 09:00:10,0,OK,3974.93,3975.53,3975.23,60.0,3975.74,3975.89,3975.81,15.0,-58.5,-96.0,-1.4716,-2.4151,4008.37453903,4007.57048860,4005.28267817,4006.32890081
77,XAUUSD,PERIOD_H1,26090401,2025.10.10 01:00:10,2025.10.10 01:00:00,SELL,12,2025.10.10 13:00:10,2025.10.10 13:00:10,0,OK,3974.93,3975.53,3975.23,60.0,3995.36,3995.52,3995.44,16.0,-2021.0,-2059.0,-50.8398,-51.7997,4008.37453903,4007.57048860,4005.28267817,4006.32890081
77,XAUUSD,PERIOD_H1,26090401,2025.10.10 01:00:10,2025.10.10 01:00:00,SELL,24,2025.10.11 01:00:10,,,NO_TICK_NEAR_TARGET,3974.93,3975.53,3975.23,60.0,,,,,,,,,4008.37453903,4007.57048860,4005.28267817,4006.32890081
78,XAUUSD,PERIOD_H1,26090401,2025.10.13 02:00:00,2025.10.13 02:00:00,BUY,1,2025.10.13 03:00:00,2025.10.13 03:00:00,0,OK,4042.20,4042.36,4042.28,16.0,4034.69,4034.85,4034.77,16.0,-751.0,-767.0,-18.5786,-18.9741,3993.13424212,3995.38156462,3997.82526668,3997.22503267
78,XAUUSD,PERIOD_H1,26090401,2025.10.13 02:00:00,2025.10.13 02:00:00,BUY,2,2025.10.13 04:00:00,2025.10.13 04:00:00,0,OK,4042.20,4042.36,4042.28,16.0,4043.78,4043.95,4043.86,17.0,158.5,142.0,3.9211,3.5128,3993.13424212,3995.38156462,3997.82526668,3997.22503267
78,XAUUSD,PERIOD_H1,26090401,2025.10.13 02:00:00,2025.10.13 02:00:00,BUY,4,2025.10.13 06:00:00,2025.10.13 06:00:00,0,OK,4042.20,4042.36,4042.28,16.0,4048.00,4048.16,4048.08,16.0,580.0,564.0,14.3483,13.9522,3993.13424212,3995.38156462,3997.82526668,3997.22503267
78,XAUUSD,PERIOD_H1,26090401,2025.10.13 02:00:00,2025.10.13 02:00:00,BUY,8,2025.10.13 10:00:00,2025.10.13 10:00:00,0,OK,4042.20,4042.36,4042.28,16.0,4068.77,4068.93,4068.85,16.0,2657.0,2641.0,65.7302,65.3331,3993.13424212,3995.38156462,3997.82526668,3997.22503267
78,XAUUSD,PERIOD_H1,26090401,2025.10.13 02:00:00,2025.10.13 02:00:00,BUY,12,2025.10.13 14:00:00,2025.10.13 14:00:00,0,OK,4042.20,4042.36,4042.28,16.0,4080.70,4080.87,4080.78,17.0,3850.5,3834.0,95.2556,94.8456,3993.13424212,3995.38156462,3997.82526668,3997.22503267
78,XAUUSD,PERIOD_H1,26090401,2025.10.13 02:00:00,2025.10.13 02:00:00,BUY,24,2025.10.14 02:00:00,2025.10.14 02:00:00,0,OK,4042.20,4042.36,4042.28,16.0,4114.59,4114.76,4114.68,17.0,7239.5,7223.0,179.0945,178.6827,3993.13424212,3995.38156462,3997.82526668,3997.22503267
79,XAUUSD,PERIOD_H1,26090401,2025.10.21 17:00:00,2025.10.21 17:00:00,SELL,1,2025.10.21 18:00:00,2025.10.21 18:00:00,0,OK,4173.86,4174.06,4173.96,20.0,4138.23,4138.40,4138.31,17.0,3564.5,3546.0,85.3985,84.9573,4297.65081221,4294.62713806,4285.86502057,4289.89274049
79,XAUUSD,PERIOD_H1,26090401,2025.10.21 17:00:00,2025.10.21 17:00:00,SELL,2,2025.10.21 19:00:00,2025.10.21 19:00:00,0,OK,4173.86,4174.06,4173.96,20.0,4138.73,4138.90,4138.81,17.0,3514.5,3496.0,84.2006,83.7594,4297.65081221,4294.62713806,4285.86502057,4289.89274049
79,XAUUSD,PERIOD_H1,26090401,2025.10.21 17:00:00,2025.10.21 17:00:00,SELL,4,2025.10.21 21:00:00,2025.10.21 21:00:00,0,OK,4173.86,4174.06,4173.96,20.0,4111.18,4111.34,4111.26,16.0,6270.0,6252.0,150.2171,149.7894,4297.65081221,4294.62713806,4285.86502057,4289.89274049
79,XAUUSD,PERIOD_H1,26090401,2025.10.21 17:00:00,2025.10.21 17:00:00,SELL,8,2025.10.22 01:00:00,2025.10.22 01:00:08,8,OK,4173.86,4174.06,4173.96,20.0,4125.17,4125.40,4125.28,23.0,4867.5,4846.0,116.6159,116.1036,4297.65081221,4294.62713806,4285.86502057,4289.89274049
79,XAUUSD,PERIOD_H1,26090401,2025.10.21 17:00:00,2025.10.21 17:00:00,SELL,12,2025.10.22 05:00:00,2025.10.22 05:00:00,0,OK,4173.86,4174.06,4173.96,20.0,4087.80,4087.96,4087.88,16.0,8608.0,8590.0,206.2310,205.8047,4297.65081221,4294.62713806,4285.86502057,4289.89274049
79,XAUUSD,PERIOD_H1,26090401,2025.10.21 17:00:00,2025.10.21 17:00:00,SELL,24,2025.10.22 17:00:00,2025.10.22 17:00:00,0,OK,4173.86,4174.06,4173.96,20.0,4076.37,4076.53,4076.45,16.0,9751.0,9733.0,233.6151,233.1894,4297.65081221,4294.62713806,4285.86502057,4289.89274049
80,XAUUSD,PERIOD_H1,26090401,2025.10.30 21:00:00,2025.10.30 21:00:00,BUY,1,2025.10.30 22:00:00,2025.10.30 22:00:00,0,OK,4016.27,4016.43,4016.35,16.0,4023.44,4023.66,4023.55,22.0,720.0,701.0,17.9267,17.4533,3981.82600815,3981.90175075,3985.06257881,3983.23148602
80,XAUUSD,PERIOD_H1,26090401,2025.10.30 21:00:00,2025.10.30 21:00:00,BUY,2,2025.10.30 23:00:00,,,NO_TICK_NEAR_TARGET,4016.27,4016.43,4016.35,16.0,,,,,,,,,3981.82600815,3981.90175075,3985.06257881,3983.23148602
80,XAUUSD,PERIOD_H1,26090401,2025.10.30 21:00:00,2025.10.30 21:00:00,BUY,4,2025.10.31 01:00:00,2025.10.31 01:00:00,0,OK,4016.27,4016.43,4016.35,16.0,4038.00,4038.18,4038.09,18.0,2174.0,2157.0,54.1287,53.7044,3981.82600815,3981.90175075,3985.06257881,3983.23148602
