join_key,symbol,entry_timeframe,context_timeframe,signal_time,signal_time_msc,signal_bar_time,side,context_status,server_hour,server_minute,server_day_of_week,entry_bid,entry_ask,entry_mid,spread_points,spread_bps,m5_fast_ema_bar2,m5_slow_ema_bar2,m5_fast_ema_bar1,m5_slow_ema_bar1,m5_fast_slope_points,m5_slow_slope_points,m5_ema_separation_points,m5_ema_separation_bps,m5_signal_separation_bps,m5_atr_points,m5_atr_bps,spread_to_atr_ratio,m5_bar1_open,m5_bar1_high,m5_bar1_low,m5_bar1_close,m5_bar1_direction,m5_bar1_body_points,m5_bar1_range_points,m5_bar1_body_to_range,m5_bar1_range_to_atr,m5_momentum_3bar_bps,m5_signal_momentum_3bar_bps,m15_fast_ema_bar2,m15_slow_ema_bar2,m15_fast_ema_bar1,m15_slow_ema_bar1,m15_fast_slope_points,m15_slow_slope_points,m15_ema_separation_points,m15_ema_separation_bps,m15_trend,m15_signal_alignment
2026.05.11 04:25_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 04:25:00,1778473500019,2026.05.11 04:25:00,BUY,OK,4,25,1,4703.08,4703.29,4703.18,21.0,0.4465,4690.31710478,4690.48094428,4692.86968383,4691.62631298,255.26,114.54,124.34,2.6437,2.6437,1013.64,21.5523,0.020717,4695.92,4705.49,4693.51,4703.08,BULLISH,716.00,1198.00,0.597663,1.181876,25.7087,25.7087,4698.67419178,4708.13923447,4698.04426875,4707.50867626,-62.99,-63.06,-946.44,-20.1234,BEARISH,COUNTER
2026.05.11 05:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 05:00:00,1778475600056,2026.05.11 05:00:00,SELL,OK,5,0,1,4685.69,4685.90,4685.80,21.0,0.4482,4693.22579104,4692.72127386,4691.72063283,4692.08297624,-150.52,-63.83,-36.23,-0.7733,0.7733,995.00,21.2344,0.021106,4686.56,4687.53,4680.03,4685.70,BEARISH,86.00,750.00,0.114667,0.753769,-18.5540,18.5540,4697.77102272,4706.67026978,4696.62140151,4705.84790626,-114.96,-82.24,-922.65,-19.6904,BEARISH,ALIGNED
2026.05.11 05:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 05:40:00,1778478000084,2026.05.11 05:40:00,BUY,OK,5,40,1,4699.03,4699.22,4699.13,19.0,0.4043,4688.53812388,4689.72126726,4690.63849911,4690.56842478,210.04,84.72,7.01,0.1491,0.1491,663.86,14.1273,0.028621,4691.96,4700.29,4690.78,4699.04,BULLISH,708.00,951.00,0.744479,1.432537,27.4852,27.4852,4695.60412517,4705.06720405,4694.92277992,4704.41554899,-68.13,-65.17,-949.28,-20.2011,BEARISH,COUNTER
2026.05.11 05:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 05:45:00,1778478300161,2026.05.11 05:45:00,SELL,OK,5,45,1,4688.52,4688.61,4688.57,9.0,0.1920,4690.63849911,4690.56842478,4690.21479928,4690.38220435,-42.37,-18.62,-16.74,-0.3570,0.3570,682.00,14.5460,0.013196,4699.03,4699.12,4687.85,4688.52,BEARISH,1051.00,1127.00,0.932564,1.652493,0.1493,-0.1493,4694.92277992,4704.41554899,4694.31299135,4703.79219413,-60.98,-62.34,-947.92,-20.2177,BEARISH,ALIGNED
2026.05.11 09:50_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 09:50:00,1778493000032,2026.05.11 09:50:00,BUY,OK,9,50,1,4673.80,4673.97,4673.89,17.0,0.3637,4669.15444496,4669.30912751,4670.08355597,4669.71738865,92.91,40.83,36.62,0.7834,0.7834,660.21,14.1256,0.025749,4674.43,4677.08,4673.04,4673.80,BEARISH,63.00,404.00,0.155941,0.611923,8.5014,8.5014,4675.96147886,4689.77029753,4675.81276658,4689.16754077,-14.87,-60.28,-1335.48,-28.5732,BEARISH,COUNTER
2026.05.11 10:55_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 10:55:00,1778496900015,2026.05.11 10:55:00,SELL,OK,10,55,1,4669.16,4669.33,4669.24,17.0,0.3641,4672.93284274,4672.78646990,4672.17827419,4672.45679082,-75.46,-32.97,-27.85,-0.5965,0.5965,468.50,10.0337,0.036286,4667.62,4670.80,4664.36,4669.16,BULLISH,154.00,644.00,0.239130,1.374600,-12.0647,12.0647,4676.02843602,4687.75701942,4675.64287069,4687.13831278,-38.56,-61.87,-1149.54,-24.6195,BEARISH,ALIGNED
2026.05.11 11:25_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 11:25:00,1778498700122,2026.05.11 11:25:00,BUY,OK,11,25,1,4676.64,4676.81,4676.73,17.0,0.3635,4671.11536409,4671.55532907,4672.22029127,4672.01757188,110.49,46.22,20.27,0.4335,0.4335,523.21,11.1876,0.032491,4675.32,4678.75,4672.59,4676.64,BULLISH,132.00,616.00,0.214286,1.177338,25.2741,25.2741,4674.89688300,4686.38033973,4674.62194176,4685.81679700,-27.49,-56.35,-1119.49,-23.9374,BEARISH,COUNTER
2026.05.11 11:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 11:40:00,1778499600088,2026.05.11 11:40:00,SELL,OK,11,40,1,4670.17,4670.34,4670.26,17.0,0.3640,4672.07698641,4671.98295197,4671.69558913,4671.81813815,-38.14,-16.48,-12.25,-0.2624,0.2624,539.00,11.5411,0.031540,4671.88,4673.23,4669.74,4670.17,BEARISH,171.00,349.00,0.489971,0.647495,-13.8347,13.8347,4674.62194176,4685.81679700,4674.34842350,4685.26515790,-27.35,-55.16,-1091.67,-23.3750,BEARISH,ALIGNED
2026.05.11 14:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 14:05:00,1778508300034,2026.05.11 14:05:00,BUY,OK,14,5,1,4671.12,4671.29,4671.20,17.0,0.3639,4663.75781235,4663.80262923,4665.22824988,4664.46693566,147.04,66.43,76.13,1.6298,1.6298,415.43,8.8934,0.040922,4663.95,4672.43,4663.95,4671.11,BULLISH,716.00,848.00,0.844340,2.041265,14.1709,14.1709,4667.64122128,4678.63078056,4667.28967640,4678.05506368,-35.15,-57.57,-1076.54,-23.0463,BEARISH,COUNTER
2026.05.11 19:30_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 19:30:00,1778527800014,2026.05.11 19:30:00,SELL,OK,19,30,1,4723.91,4724.10,4724.01,19.0,0.4022,4728.45574051,4728.41447702,4727.54659240,4728.00497911,-90.91,-40.95,-45.84,-0.9703,0.9703,389.21,8.2391,0.048816,4724.48,4725.88,4722.44,4723.91,BEARISH,57.00,344.00,0.165698,0.883832,-8.2068,8.2068,4715.16678475,4699.64396347,4715.99947191,4700.59557274,83.27,95.16,1540.39,32.6077,BULLISH,COUNTER
2026.05.11 21:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.11 21:05:00,1778533500145,2026.05.11 21:05:00,BUY,OK,21,5,1,4724.46,4724.63,4724.55,17.0,0.3598,4721.75699971,4721.78170234,4722.29759976,4722.02518395,54.06,24.35,27.24,0.5766,0.5766,299.71,6.3438,0.056721,4723.62,4725.00,4722.55,4724.46,BULLISH,84.00,245.00,0.342857,0.817445,3.9809,3.9809,4716.84538840,4703.72015027,4717.49630379,4704.50288947,65.09,78.27,1299.34,27.5019,BULLISH,ALIGNED
2026.05.12 04:05_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.12 04:05:00,1778558700005,2026.05.12 04:05:00,SELL,OK,4,5,2,4743.71,4743.92,4743.82,21.0,0.4427,4757.12539114,4756.79504352,4754.44231291,4755.60549411,-268.31,-118.95,-116.32,-2.4520,2.4520,743.43,15.6715,0.028248,4749.18,4755.51,4742.18,4743.71,BEARISH,547.00,1333.00,0.410353,1.793044,-33.3223,33.3223,4744.93645845,4726.24412466,4745.35298622,4727.14866879,41.65,90.45,1820.43,38.3748,BULLISH,COUNTER
2026.05.12 11:50_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.12 11:50:00,1778586600036,2026.05.12 11:50:00,BUY,OK,11,50,2,4703.60,4703.79,4703.69,19.0,0.4039,4700.88822166,4701.20661762,4701.43257733,4701.42510692,54.44,21.85,0.75,0.0159,0.0159,424.50,9.0248,0.044759,4700.08,4706.69,4699.03,4703.61,BULLISH,353.00,766.00,0.460836,1.804476,5.0199,5.0199,4708.79983315,4716.67109991,4707.96937285,4716.02046855,-83.05,-65.06,-805.11,-17.1165,BEARISH,COUNTER
2026.05.12 12:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.12 12:10:00,1778587800013,2026.05.12 12:10:00,SELL,OK,12,10,2,4699.47,4699.62,4699.55,15.0,0.3192,4702.03003959,4701.75298041,4701.51803167,4701.54543674,-51.20,-20.75,-2.74,-0.0583,0.0583,393.79,8.3792,0.038092,4701.48,4701.70,4698.87,4699.47,BEARISH,201.00,283.00,0.710247,0.718665,-8.5044,8.5044,4707.96937285,4716.02046855,4707.53800401,4715.52711684,-43.14,-49.34,-798.91,-16.9998,BEARISH,ALIGNED
2026.05.12 13:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.12 13:10:00,1778591400060,2026.05.12 13:10:00,BUY,OK,13,10,2,4707.76,4707.95,4707.85,19.0,0.4036,4700.29845031,4700.53430152,4701.79076025,4701.19118320,149.23,65.69,59.96,1.2736,1.2736,476.71,10.1259,0.039856,4703.54,4708.21,4702.57,4707.76,BULLISH,422.00,564.00,0.748227,1.183099,22.6095,22.6095,4704.96413881,4713.50764856,4704.44374464,4712.95832901,-52.04,-54.93,-851.46,-18.0859,BEARISH,COUNTER
2026.05.12 13:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.12 13:35:00,1778592900057,2026.05.12 13:35:00,SELL,OK,13,35,2,4695.41,4695.58,4695.49,17.0,0.3620,4701.60256740,4701.34604891,4700.36405392,4700.80640810,-123.85,-53.96,-44.24,-0.9421,0.9421,536.71,11.4304,0.031674,4700.17,4700.26,4692.33,4695.41,BEARISH,476.00,793.00,0.600252,1.477509,-11.8698,11.8698,4704.49481657,4712.64545336,4704.08292928,4712.15621989,-41.19,-48.92,-807.33,-17.1937,BEARISH,ALIGNED
2026.05.12 14:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.12 14:40:00,1778596800034,2026.05.12 14:40:00,BUY,OK,14,40,2,4704.45,4704.62,4704.53,17.0,0.3614,4695.97306878,4696.46765928,4697.66845503,4697.19332662,169.54,72.57,47.51,1.0099,1.0099,602.93,12.8159,0.028196,4698.68,4704.78,4698.53,4704.45,BULLISH,577.00,625.00,0.923200,1.036607,22.4760,22.4760,4701.02709340,4709.90871546,4700.93594164,4709.52288348,-9.12,-38.58,-858.69,-18.2525,BEARISH,COUNTER
2026.05.12 15:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.12 15:35:00,1778600100002,2026.05.12 15:35:00,SELL,OK,15,35,2,4692.72,4692.81,4692.77,9.0,0.1918,4701.21901311,4700.55178597,4699.54321049,4699.85071452,-167.58,-70.11,-30.75,-0.6553,0.6553,581.07,12.3823,0.015489,4697.21,4700.18,4689.61,4692.84,BEARISH,437.00,1057.00,0.413434,1.819053,-25.4844,25.4844,4702.15570497,4709.08058348,4701.68468545,4708.61507040,-47.10,-46.55,-693.04,-14.7682,BEARISH,ALIGNED
2026.05.12 15:45_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.12 15:45:00,1778600700019,2026.05.12 15:45:00,BUY,OK,15,45,2,4702.82,4702.99,4702.90,17.0,0.3615,4699.97856839,4700.02064956,4700.54685471,4700.27513597,56.83,25.45,27.17,0.5778,0.5778,636.07,13.5251,0.026727,4701.72,4708.68,4701.07,4702.82,BULLISH,110.00,761.00,0.144547,1.196407,11.9433,11.9433,4701.68468545,4708.61507040,4701.79281065,4708.38781274,10.81,-22.73,-659.50,-14.0233,BEARISH,COUNTER
2026.05.12 16:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.12 16:15:00,1778602500026,2026.05.12 16:15:00,SELL,OK,16,15,2,4689.00,4689.17,4689.09,17.0,0.3625,4701.01687335,4701.00234477,4698.61349868,4699.91122251,-240.34,-109.11,-129.77,-2.7675,2.7675,814.86,17.3777,0.020863,4695.43,4695.87,4687.41,4689.00,BEARISH,643.00,846.00,0.760047,1.038219,-35.6371,35.6371,4702.17159058,4708.28515341,4700.91715339,4707.52887289,-125.44,-75.63,-661.17,-14.1002,BEARISH,ALIGNED
2026.05.12 20:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.12 20:05:00,1778616300001,2026.05.12 20:05:00,BUY,OK,20,5,2,4676.18,4676.35,4676.27,17.0,0.3635,4669.77025985,4670.37280134,4671.05220788,4670.90072849,128.19,52.79,15.15,0.3239,0.3239,446.43,9.5467,0.038080,4671.15,4677.80,4671.15,4676.18,BULLISH,503.00,665.00,0.756391,1.489600,13.5979,13.5979,4679.75179272,4693.46455754,4678.93257437,4692.58947685,-81.92,-87.51,-1365.69,-29.2047,BEARISH,COUNTER
2026.05.13 04:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 04:00:00,1778644800025,2026.05.13 04:00:00,SELL,OK,4,0,3,4714.57,4714.78,4714.67,21.0,0.4454,4719.82683007,4719.37253261,4718.77546406,4718.93593873,-105.14,-43.66,-16.05,-0.3404,0.3404,490.79,10.4097,0.042789,4716.87,4718.30,4714.08,4714.57,BEARISH,230.00,422.00,0.545024,0.859846,-12.2872,12.2872,4709.81239848,4702.18295092,4710.26550339,4702.66871755,45.31,48.58,759.68,16.1131,BULLISH,COUNTER
2026.05.13 06:50_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 06:50:00,1778655000001,2026.05.13 06:50:00,BUY,OK,6,50,3,4702.60,4702.81,4702.70,21.0,0.4466,4699.53852845,4699.68493242,4700.15082276,4699.94993856,61.23,26.50,20.09,0.4272,0.4272,420.57,8.9432,0.049932,4703.96,4704.86,4702.21,4702.60,BEARISH,136.00,265.00,0.513208,0.630095,-2.0198,-2.0198,4703.38120138,4701.83529026,4703.43442030,4701.91782790,5.32,8.25,151.66,3.2249,BULLISH,ALIGNED
2026.05.13 06:55_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 06:55:00,1778655300117,2026.05.13 06:55:00,SELL,OK,6,55,3,4697.31,4697.52,4697.42,21.0,0.4471,4700.15082276,4699.94993856,4699.58265821,4699.70994415,-56.82,-24.00,-12.73,-0.2710,0.2710,435.00,9.2604,0.048276,4702.60,4702.61,4696.83,4697.31,BEARISH,529.00,578.00,0.915225,1.328736,-14.5828,14.5828,4703.38120138,4701.83529026,4703.43442030,4701.91782790,5.32,8.25,151.66,3.2286,BULLISH,COUNTER
2026.05.13 07:25_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 07:25:00,1778657100093,2026.05.13 07:25:00,BUY,OK,7,25,3,4701.33,4701.54,4701.43,21.0,0.4467,4699.01902144,4699.20820743,4699.48121715,4699.40109766,46.22,19.29,8.01,0.1704,0.1704,337.07,7.1695,0.062301,4702.20,4703.37,4701.03,4701.33,BEARISH,87.00,234.00,0.371795,0.694215,10.0498,10.0498,4702.72638027,4701.68575621,4702.30862977,4701.55455009,-41.78,-13.12,75.41,1.6039,BULLISH,ALIGNED
2026.05.13 08:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 08:45:00,1778661900004,2026.05.13 08:45:00,SELL,OK,8,45,3,4696.91,4697.04,4696.98,13.0,0.2768,4701.02726791,4700.88247641,4700.20381433,4700.52134219,-82.35,-36.11,-31.75,-0.6760,0.6760,447.21,9.5213,0.029069,4701.15,4702.41,4696.48,4696.91,BEARISH,424.00,593.00,0.715008,1.325986,-2.5117,2.5117,4701.65238059,4701.38955497,4701.20072529,4701.21388615,-45.17,-17.57,-1.32,-0.0280,BEARISH,ALIGNED
2026.05.13 09:00_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 09:00:00,1778662800023,2026.05.13 09:00:00,BUY,OK,9,0,3,4704.08,4704.25,4704.16,17.0,0.3614,4699.78924117,4700.26069603,4700.64739294,4700.60790548,85.82,34.72,3.95,0.0839,0.0839,458.43,9.7452,0.037083,4699.51,4705.40,4699.44,4704.08,BULLISH,457.00,596.00,0.766779,1.300093,15.2654,15.2654,4701.20072529,4701.21388615,4701.47494193,4701.32628277,27.42,11.24,14.87,0.3160,BULLISH,ALIGNED
2026.05.13 10:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 10:10:00,1778667000010,2026.05.13 10:10:00,SELL,OK,10,10,3,4698.64,4698.81,4698.73,17.0,0.3618,4705.39513179,4705.30447537,4704.04410543,4704.69861397,-135.10,-60.59,-65.45,-1.3929,1.3929,469.93,10.0012,0.036176,4700.37,4702.50,4696.71,4698.64,BEARISH,173.00,579.00,0.298791,1.232102,-8.3146,8.3146,4703.78688119,4702.34916526,4703.59003536,4702.32449212,-19.68,-2.47,126.55,2.6934,BULLISH,COUNTER
2026.05.13 10:30_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 10:30:00,1778668200011,2026.05.13 10:30:00,BUY,OK,10,30,3,4707.63,4707.80,4707.72,17.0,0.3611,4704.35274198,4704.66412019,4704.99619359,4704.92829108,64.35,26.42,6.79,0.1442,0.1442,463.14,9.8380,0.036706,4705.25,4708.81,4705.18,4707.57,BULLISH,232.00,363.00,0.639118,0.783775,11.3776,11.3776,4703.45955581,4702.32039439,4703.85102668,4702.52626127,39.15,20.59,132.48,2.8140,BULLISH,ALIGNED
2026.05.13 10:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 10:40:00,1778668800005,2026.05.13 10:40:00,SELL,OK,10,40,3,4703.52,4703.69,4703.60,17.0,0.3614,4705.25495487,4705.05208280,4704.90796389,4704.91280255,-34.70,-13.93,-0.48,-0.0103,0.0103,456.14,9.6977,0.037269,4706.27,4707.76,4703.11,4703.52,BEARISH,275.00,465.00,0.591398,1.019417,-3.6343,3.6343,4703.45955581,4702.32039439,4703.85102668,4702.52626127,39.15,20.59,132.48,2.8165,BULLISH,COUNTER
2026.05.13 13:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 13:10:00,1778677800034,2026.05.13 13:10:00,BUY,OK,13,10,3,4708.73,4708.90,4708.81,17.0,0.3610,4696.36788524,4696.69406907,4698.84030819,4697.78824461,247.24,109.42,105.21,2.2342,2.2342,474.71,10.0814,0.035811,4698.98,4710.45,4698.83,4708.73,BULLISH,975.00,1162.00,0.839071,2.447788,22.5835,22.5835,4699.55004583,4700.90819685,4699.67956527,4700.90826756,12.95,0.01,-122.87,-2.6094,BEARISH,COUNTER
2026.05.13 13:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 13:45:00,1778679900025,2026.05.13 13:45:00,SELL,OK,13,45,3,4695.74,4695.91,4695.82,17.0,0.3620,4698.81342479,4698.45692902,4698.19873983,4698.20993547,-61.47,-24.70,-1.12,-0.0238,0.0238,446.21,9.5024,0.038098,4696.02,4697.33,4694.05,4695.74,BEARISH,28.00,328.00,0.085366,0.735073,-8.2135,8.2135,4699.90123144,4700.91090751,4699.50492368,4700.70812682,-39.63,-20.28,-120.32,-2.5623,BEARISH,ALIGNED
2026.05.13 14:35_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 14:35:00,1778682900040,2026.05.13 14:35:00,BUY,OK,14,35,3,4702.33,4702.50,4702.41,17.0,0.3615,4697.30730317,4697.31371499,4698.31184253,4697.76974090,100.45,45.60,54.21,1.1528,1.1528,364.00,7.7407,0.046703,4698.50,4703.19,4698.22,4702.33,BULLISH,383.00,497.00,0.770624,1.365385,9.0036,9.0036,4699.00561780,4700.39831315,4698.95555896,4700.32308518,-5.01,-7.52,-136.75,-2.9081,BEARISH,COUNTER
2026.05.13 15:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 15:15:00,1778685300019,2026.05.13 15:15:00,SELL,OK,15,15,3,4693.94,4694.25,4694.09,31.0,0.6604,4699.85336407,4699.20734513,4698.67069126,4698.72849557,-118.27,-47.88,-5.78,-0.1231,0.1231,393.29,8.3783,0.078823,4699.12,4699.15,4693.47,4693.94,BEARISH,518.00,568.00,0.911972,1.444243,-7.4296,7.4296,4699.18978863,4700.32405518,4698.68980876,4700.07370007,-50.00,-25.04,-138.39,-2.9482,BEARISH,ALIGNED
2026.05.13 18:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 18:10:00,1778695800085,2026.05.13 18:10:00,BUY,OK,18,10,3,4688.55,4688.68,4688.61,13.0,0.2773,4682.51243244,4683.07760553,4683.69594595,4683.56418684,118.35,48.66,13.18,0.2810,0.2810,651.43,13.8938,0.019956,4684.32,4688.79,4681.95,4688.43,BULLISH,411.00,684.00,0.600877,1.050000,15.4448,15.4448,4689.09736040,4694.66548605,4688.20904037,4694.08134935,-88.83,-58.41,-587.23,-12.5246,BEARISH,COUNTER
2026.05.13 20:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.13 20:35:00,1778704500016,2026.05.13 20:35:00,SELL,OK,20,35,3,4690.44,4690.61,4690.52,17.0,0.3624,4698.77883364,4697.87236551,4697.10906691,4697.19578683,-166.98,-67.66,-8.67,-0.1849,0.1849,397.86,8.4821,0.042729,4698.39,4698.46,4690.24,4690.43,BEARISH,796.00,822.00,0.968370,2.066068,-19.9583,19.9583,4694.18581213,4695.22677991,4694.58430621,4695.35004344,39.85,12.33,-76.57,-1.6325,BEARISH,ALIGNED
2026.05.14 01:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.14 01:10:00,1778721000048,2026.05.14 01:10:00,BUY,OK,1,10,4,4689.89,4690.26,4690.08,37.0,0.7889,4688.67115870,4688.69835527,4688.91492696,4688.80668661,24.38,10.83,10.82,0.2308,0.2308,340.71,7.2646,0.108595,4692.96,4693.64,4689.60,4689.89,BEARISH,307.00,404.00,0.759901,1.185744,9.0489,9.0489,4690.88272428,4693.26927288,4690.62817911,4693.07087003,-25.45,-19.84,-244.27,-5.2082,BEARISH,COUNTER
2026.05.14 03:05_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.14 03:05:00,1778727900112,2026.05.14 03:05:00,SELL,OK,3,5,4,4691.79,4692.00,4691.90,21.0,0.4476,4696.41610823,4696.12534264,4695.49288659,4695.73212967,-92.32,-39.32,-23.92,-0.5099,0.5099,278.21,5.9297,0.075481,4696.61,4699.46,4689.46,4691.80,BEARISH,481.00,1000.00,0.481000,3.594352,-4.1971,4.1971,4694.02437608,4694.10289932,4694.27062598,4694.20121700,24.62,9.83,6.94,0.1479,BULLISH,COUNTER
2026.05.14 03:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.14 03:15:00,1778728500014,2026.05.14 03:15:00,BUY,OK,3,15,4,4697.63,4697.84,4697.74,21.0,0.4470,4695.61030927,4695.76375425,4696.01424741,4695.93341295,40.39,16.97,8.08,0.1721,0.1721,322.86,6.8726,0.065044,4696.08,4697.86,4694.17,4697.63,BULLISH,155.00,369.00,0.420054,1.142920,2.1718,2.1718,4694.27062598,4694.20121700,4694.59056636,4694.33567907,31.99,13.45,25.49,0.5426,BULLISH,ALIGNED
2026.05.14 04:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.14 04:15:00,1778732100023,2026.05.14 04:15:00,SELL,OK,4,15,4,4688.92,4689.13,4689.02,21.0,0.4479,4697.90192609,4697.87058668,4696.10354087,4697.05598789,-179.84,-81.46,-95.24,-2.0312,2.0312,632.93,13.4981,0.033179,4688.36,4692.47,4684.27,4688.91,BULLISH,55.00,820.00,0.067073,1.295565,-34.1977,34.1977,4696.56354548,4695.21561245,4695.83463639,4694.96833353,-72.89,-24.73,86.63,1.8475,BULLISH,COUNTER
2026.05.14 05:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.14 05:40:00,1778737200041,2026.05.14 05:40:00,BUY,OK,5,40,4,4695.21,4695.42,4695.32,21.0,0.4473,4692.49864008,4692.79247621,4693.04091206,4693.01225110,54.23,21.98,2.87,0.0610,0.0610,580.43,12.3619,0.036180,4697.88,4699.65,4695.02,4695.21,BEARISH,267.00,463.00,0.576674,0.797686,8.9960,8.9960,4693.72633701,4694.16576424,4693.70287634,4694.13887153,-2.35,-2.69,-43.60,-0.9286,BEARISH,COUNTER
2026.05.14 05:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.14 05:45:00,1778737500045,2026.05.14 05:45:00,SELL,OK,5,45,4,4691.81,4692.02,4691.92,21.0,0.4476,4693.04091206,4693.01225110,4692.79472965,4692.90295555,-24.62,-10.93,-10.82,-0.2307,0.2307,592.57,12.6296,0.035439,4695.21,4696.26,4689.43,4691.81,BEARISH,340.00,683.00,0.497804,1.152604,-3.5581,3.5581,4693.70287634,4694.13887153,4693.52260241,4694.04754323,-18.03,-9.13,-52.49,-1.1188,BEARISH,ALIGNED
2026.05.14 07:30_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.14 07:30:00,1778743800005,2026.05.14 07:30:00,BUY,OK,7,30,4,4702.38,4702.59,4702.49,21.0,0.4466,4682.37112334,4683.51517848,4686.37289867,4685.23016226,400.18,171.50,114.27,2.4301,2.4301,638.07,13.5688,0.032912,4691.63,4707.48,4691.45,4702.38,BULLISH,1075.00,1603.00,0.670618,2.512258,43.1852,43.1852,4688.25483934,4691.50704000,4689.60009274,4691.93343059,134.53,42.64,-233.33,-4.9619,BEARISH,COUNTER
2026.05.14 09:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.14 09:10:00,1778749800032,2026.05.14 09:10:00,SELL,OK,9,10,4,4690.62,4690.79,4690.70,17.0,0.3624,4696.10854124,4696.02305828,4695.02883299,4695.54005298,-107.97,-48.30,-51.12,-1.0899,1.0899,486.71,10.3761,0.034928,4692.93,4694.69,4687.37,4690.71,BEARISH,222.00,732.00,0.303279,1.503962,-16.5798,16.5798,4693.38582419,4693.30384266,4693.04241237,4693.16565275,-34.34,-13.82,-12.32,-0.2627,BEARISH,ALIGNED
2026.05.14 09:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.14 09:55:00,1778752500123,2026.05.14 09:55:00,BUY,OK,9,55,4,4699.81,4699.98,4699.90,17.0,0.3617,4694.36273843,4694.37798562,4695.45219074,4694.87180511,108.95,49.38,58.04,1.2349,1.2349,550.79,11.7191,0.030865,4695.73,4701.53,4695.44,4699.81,BULLISH,408.00,609.00,0.669951,1.105693,11.6950,11.6950,4692.42904958,4692.89220771,4693.05294962,4693.13094466,62.39,23.87,-7.80,-0.1660,BEARISH,COUNTER
2026.05.14 11:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.05.14 11:50:00,1778759400018,2026.05.14 11:50:00,SELL,OK,11,50,4,4695.19,4695.36,4695.27,17.0,0.3621,4700.36193502,4700.09960067,4699.32754802,4699.65327334,-103.44,-44.63,-32.57,-0.6937,0.6937,562.14,11.9725,0.030241,4697.01,4697.60,4694.45,4695.19,BEARISH,182.00,315.00,0.577778,0.560356,-15.3326,15.3326,4696.95203095,4694.99749990,4696.95755181,4695.07642147,0.55,7.89,188.11,4.0064,BULLISH,COUNTER
