opportunity,time,cap,extra_cost_bps,tickets,total_R,incremental_R
1781693700050_SELL,2026.06.17 10:55:00,10,0.5,2,-0.5127037,-0.27378158999999996
1781706900042_SELL,2026.06.17 14:35:00,10,0.5,2,-0.28407434,-0.13378181499999997
1783337700009_SELL,2026.07.06 11:35:00,10,0.5,3,1.20649792,0.19290967999999986
1783351800022_SELL,2026.07.06 15:30:00,10,0.5,3,1.9332032949999998,0.7390564949999998
1783422000050_SELL,2026.07.07 11:00:00,10,0.5,1,-1.058304035,0.0
1783425600028_SELL,2026.07.07 12:00:00,10,0.5,2,-0.294122155,-0.11433136999999999
1783485000006_SELL,2026.07.08 04:30:00,10,0.5,4,0.0916918,-0.14683511999999999
1783504500004_SELL,2026.07.08 09:55:00,10,0.5,2,0.777951295,-0.09833874999999992
1783530600036_SELL,2026.07.08 17:10:00,10,0.5,2,0.631351965,-0.21487642500000004
1783560000085_SELL,2026.07.09 01:20:00,10,0.5,2,-0.019227624999999998,-0.229497835
1783675800038_SELL,2026.07.10 09:30:00,10,0.5,2,-0.618833645,-0.34783591500000005
1783693800015_SELL,2026.07.10 14:30:00,10,0.5,2,0.117018585,-0.26325757
1783698000056_SELL,2026.07.10 15:40:00,10,0.5,2,-0.266363125,-0.11468310499999998
1783704900028_SELL,2026.07.10 17:35:00,10,0.5,2,-1.047970105,-0.027342599999999884
1783933200017_SELL,2026.07.13 09:00:00,10,0.5,2,-0.12356974,-0.15067072
1783948200078_SELL,2026.07.13 13:10:00,10,0.5,3,-0.49908381999999996,-0.5461980099999999
1783960500078_SELL,2026.07.13 16:35:00,10,0.5,2,0.39281999,-0.19564940499999994
1783982400076_SELL,2026.07.13 22:40:00,10,0.5,1,-0.46162624,0.0
1783995600224_SELL,2026.07.14 02:20:00,10,0.5,2,0.10426702999999998,-0.49703446999999995
1784002500017_SELL,2026.07.14 04:15:00,10,0.5,1,-1.0257828,0.0
1784003400048_SELL,2026.07.14 04:30:00,10,0.5,2,-0.34927775,-0.328607045
1784111100010_SELL,2026.07.15 10:25:00,10,0.5,2,0.07828907,-0.25080191
1786653000045_SELL,2026.08.13 20:30:00,10,0.5,3,-0.155065545,-0.37580426499999997
1786673100025_SELL,2026.08.14 02:05:00,10,0.5,1,-1.05373355,0.0
1786695000009_SELL,2026.08.14 08:10:00,10,0.5,2,-0.11805155500000003,-0.30526344000000005
1787688600090_SELL,2026.08.25 20:10:00,10,0.5,1,-1.059722125,0.0
1787899200150_SELL,2026.08.28 06:40:00,10,0.5,2,0.039152019999999996,-0.320337155
1769055300007_SELL,2026.01.22 04:15:00,10,1,2,0.1806789,-0.22866593
1769174100008_SELL,2026.01.23 13:15:00,10,1,4,-1.35963602,-1.08760084
1769469300010_SELL,2026.01.26 23:15:00,10,1,3,1.64142625,0.7272084200000001
1769482200011_SELL,2026.01.27 02:50:00,10,1,3,-1.20162953,-0.1450974599999999
1769721300024_SELL,2026.01.29 21:15:00,10,1,1,-0.28777985,0.0
1769742000015_SELL,2026.01.30 03:00:00,10,1,3,2.75671083,0.8220280999999998
1769760000047_SELL,2026.01.30 08:00:00,10,1,2,-0.64674477,-0.19124817
1769784600035_SELL,2026.01.30 14:50:00,10,1,1,-1.01847967,0.0
1769792400039_SELL,2026.01.30 17:00:00,10,1,5,0.75013168,-0.06352549000000007
1769813100051_SELL,2026.01.30 22:45:00,10,1,2,0.48173918,-0.11736713000000004
1769994300011_SELL,2026.02.02 01:05:00,10,1,3,4.04662579,1.8494215400000003
1770000900026_SELL,2026.02.02 02:55:00,10,1,3,0.9846545,0.18876550000000003
1770008100047_SELL,2026.02.02 04:55:00,10,1,2,-0.11249366,-0.70375145
1770060000091_SELL,2026.02.02 19:20:00,10,1,2,0.02148233,-0.27367232
1770073200031_SELL,2026.02.02 23:00:00,10,1,2,-0.62517038,-0.19026947000000005
1770288900046_SELL,2026.02.05 10:55:00,10,1,2,1.08074772,-0.24416623999999998
1770299400010_SELL,2026.02.05 13:50:00,10,1,4,-0.45443351,-0.6637811
1770311700035_SELL,2026.02.05 17:15:00,10,1,2,-0.13751154,-0.035873279999999994
1770312300005_SELL,2026.02.05 17:25:00,10,1,4,0.92393875,0.40814183000000004
1770324900011_SELL,2026.02.05 20:55:00,10,1,3,-0.16971905,-0.37214686
1770348000038_SELL,2026.02.06 03:20:00,10,1,2,0.08086266,-0.06108443999999999
1770700500091_SELL,2026.02.10 05:15:00,10,1,3,-0.5946694,-0.68793202
1770708000060_SELL,2026.02.10 07:20:00,10,1,2,0.46260695,-0.10195570999999998
1770713700081_SELL,2026.02.10 08:55:00,10,1,1,-0.90701757,0.0
1770754200012_SELL,2026.02.10 20:10:00,10,1,3,1.82077535,0.690893
1770767100003_SELL,2026.02.10 23:45:00,10,1,2,-1.21082934,-0.7845970000000001
1770871800022_SELL,2026.02.12 04:50:00,10,1,1,-0.82033068,0.0
1770892800280_SELL,2026.02.12 10:40:00,10,1,1,-0.42538898,0.0
1770913800023_SELL,2026.02.12 16:30:00,10,1,2,-1.12082802,-0.06104945000000006
1770919800044_SELL,2026.02.12 18:10:00,10,1,6,42.08909469,30.364686320000004
1770934800047_SELL,2026.02.12 22:20:00,10,1,5,2.25509126,0.9952360499999999
1770965700033_SELL,2026.02.13 06:55:00,10,1,1,-0.8115719,0.0
1770982200032_SELL,2026.02.13 11:30:00,10,1,2,-0.17157783,-0.09394103999999999
1771292400019_SELL,2026.02.17 01:40:00,10,1,2,-0.78969521,-0.13691575999999994
1771303500080_SELL,2026.02.17 04:45:00,10,1,1,-0.49813826,0.0
1771305300049_SELL,2026.02.17 05:15:00,10,1,3,-0.57914007,-1.07340982
1771365900046_SELL,2026.02.17 22:05:00,10,1,2,-0.29040585,-0.1396475
1771922100025_SELL,2026.02.24 08:35:00,10,1,3,-1.25855852,-0.86330041
1772533800012_SELL,2026.03.03 10:30:00,10,1,4,1.59384056,0.48425139000000006
1772550600012_SELL,2026.03.03 15:10:00,10,1,2,-1.0613997,-0.14559058999999996
1772578200046_SELL,2026.03.03 22:50:00,10,1,3,1.4630000000001586e-05,-0.45660586999999997
1772601000125_SELL,2026.03.04 05:10:00,10,1,1,-0.63341229,0.0
1774248900012_SELL,2026.03.23 06:55:00,10,1,2,-1.0906618,-0.0547124499999998
1774250700030_SELL,2026.03.23 07:25:00,10,1,2,1.47991989,-0.10284613000000009
1774330800114_SELL,2026.03.24 05:40:00,10,1,3,-0.21449622,-0.28780914999999996
1774487100044_SELL,2026.03.26 01:05:00,10,1,2,-0.52785731,-0.18386887000000002
1774499700030_SELL,2026.03.26 04:35:00,10,1,3,-0.47045693,-0.80349117
1774509300030_SELL,2026.03.26 07:15:00,10,1,3,0.08989265000000002,-0.5205477199999999
1774533300023_SELL,2026.03.26 13:55:00,10,1,3,-0.36875875,-0.48615396
1774536900013_SELL,2026.03.26 14:55:00,10,1,2,-0.67129646,-0.24709867999999996
1774578300027_SELL,2026.03.27 02:25:00,10,1,3,-1.15616849,-0.49720549
1778600100002_SELL,2026.05.12 15:35:00,10,1,1,-1.06551747,0.0
1778749800032_SELL,2026.05.14 09:10:00,10,1,4,-0.21949321,-0.46784228
1778829600067_SELL,2026.05.15 07:20:00,10,1,4,-0.05524320999999999,-0.49415971999999997
1778870100003_SELL,2026.05.15 18:35:00,10,1,2,-0.037139349999999995,-0.20899073999999998
1778883300079_SELL,2026.05.15 22:15:00,10,1,2,-0.1735427,-0.13647858
1779094800031_SELL,2026.05.18 09:00:00,10,1,1,-1.04806702,0.0
1779187500003_SELL,2026.05.19 10:45:00,10,1,1,-1.07396755,0.0
1779976200048_SELL,2026.05.28 13:50:00,10,1,2,-1.17653545,-0.10809897000000013
1779981600010_SELL,2026.05.28 15:20:00,10,1,3,-0.77812809,-1.22055161
1780305300197_SELL,2026.06.01 09:15:00,10,1,2,1.10145252,-0.10025079999999997
1780316700002_SELL,2026.06.01 12:25:00,10,1,2,1.20209236,-0.20600116000000002
1780327500017_SELL,2026.06.01 15:25:00,10,1,1,-1.10650551,0.0
1780329600032_SELL,2026.06.01 16:00:00,10,1,2,-0.57725165,-0.66458248
1780353900068_SELL,2026.06.01 22:45:00,10,1,2,0.74034845,-0.38267405
1780368600011_SELL,2026.06.02 02:50:00,10,1,1,-1.1401937,0.0
1780372800001_SELL,2026.06.02 04:00:00,10,1,3,-1.26615932,-1.4953277500000002
1780375200009_SELL,2026.06.02 04:40:00,10,1,2,0.37615252,-0.28214083
1780452000017_SELL,2026.06.03 02:00:00,10,1,2,-0.04075408,-0.44284484999999996
1780460100006_SELL,2026.06.03 04:15:00,10,1,2,0.42448228,-0.17659610000000003
1780471800004_SELL,2026.06.03 07:30:00,10,1,4,3.2214503,1.75779129
1780500300041_SELL,2026.06.03 15:25:00,10,1,5,0.94806816,-0.17313727999999995
1780503900034_SELL,2026.06.03 16:25:00,10,1,3,-0.37040546,-0.52439427
1780510500038_SELL,2026.06.03 18:15:00,10,1,3,-0.010305039999999988,-0.28251315
1780535100018_SELL,2026.06.04 01:05:00,10,1,1,-1.10511272,0.0
1780650300042_SELL,2026.06.05 09:05:00,10,1,2,-0.13245842,-0.22771191
1780693500009_SELL,2026.06.05 21:05:00,10,1,3,2.32937746,0.9505814799999999
1780883400031_SELL,2026.06.08 01:50:00,10,1,3,0.59704541,0.18773310999999998
1780892100044_SELL,2026.06.08 04:15:00,10,1,4,0.22585897,-0.34389020000000003
1780904700039_SELL,2026.06.08 07:45:00,10,1,1,-1.10127293,0.0
1780916100039_SELL,2026.06.08 10:55:00,10,1,2,0.19446393,-0.10755980999999998
1781043300041_SELL,2026.06.09 22:15:00,10,1,4,0.023306270000000018,-0.34289155
1781087700145_SELL,2026.06.10 10:35:00,10,1,2,0.54739348,-0.09065634
1781100300029_SELL,2026.06.10 14:05:00,10,1,1,-0.8559054,0.0
1781156400033_SELL,2026.06.11 05:40:00,10,1,4,0.94902448,-0.13257349000000007
1781178300012_SELL,2026.06.11 11:45:00,10,1,2,0.20981869,-0.22709601999999998
1781197800031_SELL,2026.06.11 17:10:00,10,1,3,-0.86865504,-0.7447072
1781207700011_SELL,2026.06.11 19:55:00,10,1,2,0.14497845,-0.34025755
1781580000011_SELL,2026.06.16 03:20:00,10,1,5,0.37513287,-0.25083202
1781586000015_SELL,2026.06.16 05:00:00,10,1,6,-0.3540953,-0.5912801
1781599200003_SELL,2026.06.16 08:40:00,10,1,1,-0.37000399,0.0
1781688000014_SELL,2026.06.17 09:20:00,10,1,2,-0.57365231,-0.35988596000000006
1781693700050_SELL,2026.06.17 10:55:00,10,1,2,-0.60696023,-0.3209043
1781706900042_SELL,2026.06.17 14:35:00,10,1,2,-0.40307867,-0.19328211999999997
1783337700009_SELL,2026.07.06 11:35:00,10,1,3,1.07799216,0.10726373
1783351800022_SELL,2026.07.06 15:30:00,10,1,3,1.8032487,0.65243177
1783422000050_SELL,2026.07.07 11:00:00,10,1,1,-1.10147071,0.0
1783425600028_SELL,2026.07.07 12:00:00,10,1,2,-0.36711021,-0.15082354
1783485000006_SELL,2026.07.08 04:30:00,10,1,4,0.002157359999999997,-0.21397436
1783504500004_SELL,2026.07.08 09:55:00,10,1,2,0.69277575,-0.14092527999999993
1783530600036_SELL,2026.07.08 17:10:00,10,1,2,0.59154655,-0.23477428
1783560000085_SELL,2026.07.09 01:20:00,10,1,2,-0.09208653,-0.26592304
1783675800038_SELL,2026.07.10 09:30:00,10,1,2,-0.69594344,-0.38638312999999996
1783693800015_SELL,2026.07.10 14:30:00,10,1,2,0.02108272,-0.31122053
1783698000056_SELL,2026.07.10 15:40:00,10,1,2,-0.32704518,-0.14502216999999998
1783704900028_SELL,2026.07.10 17:35:00,10,1,2,-1.08469813,-0.04570436999999994
1783933200017_SELL,2026.07.13 09:00:00,10,1,2,-0.17655124,-0.17715843
1783948200078_SELL,2026.07.13 13:10:00,10,1,3,-0.66192747,-0.6547500799999999
1783960500078_SELL,2026.07.13 16:35:00,10,1,2,0.31950028,-0.23230541999999993
1783982400076_SELL,2026.07.13 22:40:00,10,1,1,-0.50087044,0.0
1783995600224_SELL,2026.07.14 02:20:00,10,1,2,-0.05603287000000001,-0.5771756
1784002500017_SELL,2026.07.14 04:15:00,10,1,1,-1.04699558,0.0
1784003400048_SELL,2026.07.14 04:30:00,10,1,2,-0.39520062,-0.35156107000000003
1784111100010_SELL,2026.07.15 10:25:00,10,1,2,-0.003046610000000005,-0.2914649
1786653000045_SELL,2026.08.13 20:30:00,10,1,3,-0.2752344,-0.45590502
1786673100025_SELL,2026.08.14 02:05:00,10,1,1,-1.09438299,0.0
1786695000009_SELL,2026.08.14 08:10:00,10,1,2,-0.25893363,-0.37569869
1787688600090_SELL,2026.08.25 20:10:00,10,1,1,-1.09939535,0.0
1787899200150_SELL,2026.08.28 06:40:00,10,1,2,-0.054397379999999995,-0.36710522
1769055300007_SELL,2026.01.22 04:15:00,10,1.5,2,0.13537821,-0.251311835
1769174100008_SELL,2026.01.23 13:15:00,10,1.5,4,-1.52658064,-1.21278109
1769469300010_SELL,2026.01.26 23:15:00,10,1.5,3,1.588805625,0.69213194
1769482200011_SELL,2026.01.27 02:50:00,10,1.5,3,-1.28294574,-0.1992855349999998
1769721300024_SELL,2026.01.29 21:15:00,10,1.5,1,-0.29696782,0.0
1769742000015_SELL,2026.01.30 03:00:00,10,1.5,3,2.71740618,0.7958493799999997
1769760000047_SELL,2026.01.30 08:00:00,10,1.5,2,-0.6729825599999999,-0.2043629899999999
1769784600035_SELL,2026.01.30 14:50:00,10,1.5,1,-1.02742623,0.0
1769792400039_SELL,2026.01.30 17:00:00,10,1.5,5,0.7183267899999999,-0.08893485000000023
1769813100051_SELL,2026.01.30 22:45:00,10,1.5,2,0.4689093,-0.12377963000000003
1769994300011_SELL,2026.02.02 01:05:00,10,1.5,3,4.027969690000001,1.836993665000001
1770000900026_SELL,2026.02.02 02:55:00,10,1.5,3,0.96820378,0.17781261999999998
1770008100047_SELL,2026.02.02 04:55:00,10,1.5,2,-0.12619082999999998,-0.71058283
1770060000091_SELL,2026.02.02 19:20:00,10,1.5,2,0.007827399999999998,-0.28049334500000006
1770073200031_SELL,2026.02.02 23:00:00,10,1.5,2,-0.642779575,-0.1990697700000001
1770288900046_SELL,2026.02.05 10:55:00,10,1.5,2,1.0482171299999998,-0.2604262450000001
1770299400010_SELL,2026.02.05 13:50:00,10,1.5,4,-0.526650925,-0.7179336000000001
1770311700035_SELL,2026.02.05 17:15:00,10,1.5,2,-0.15227997999999998,-0.04325715499999999
1770312300005_SELL,2026.02.05 17:25:00,10,1.5,4,0.892874975,0.38485716000000003
1770324900011_SELL,2026.02.05 20:55:00,10,1.5,3,-0.210967955,-0.39963622
1770348000038_SELL,2026.02.06 03:20:00,10,1.5,2,0.06850458000000001,-0.06726231999999999
1770700500091_SELL,2026.02.10 05:15:00,10,1.5,3,-0.6637320200000001,-0.7339525450000001
1770708000060_SELL,2026.02.10 07:20:00,10,1.5,2,0.38527931000000004,-0.14061910499999997
1770713700081_SELL,2026.02.10 08:55:00,10,1.5,1,-0.9370170200000001,0.0
1770754200012_SELL,2026.02.10 20:10:00,10,1.5,3,1.7227463799999998,0.625551315
1770767100003_SELL,2026.02.10 23:45:00,10,1.5,2,-1.2934019650000002,-0.8258679000000002
1770871800022_SELL,2026.02.12 04:50:00,10,1.5,1,-0.853297325,0.0
1770892800280_SELL,2026.02.12 10:40:00,10,1.5,1,-0.46782736500000005,0.0
1770913800023_SELL,2026.02.12 16:30:00,10,1.5,2,-1.16792033,-0.08459337000000011
1770919800044_SELL,2026.02.12 18:10:00,10,1.5,6,41.935648055,30.237026745
1770934800047_SELL,2026.02.12 22:20:00,10,1.5,5,2.1459167199999998,0.9079248449999997
1770965700033_SELL,2026.02.13 06:55:00,10,1.5,1,-0.84557362,0.0
1770982200032_SELL,2026.02.13 11:30:00,10,1.5,2,-0.22941042499999997,-0.12285643499999999
1771292400019_SELL,2026.02.17 01:40:00,10,1.5,2,-0.8632373799999999,-0.17368525999999984
1771303500080_SELL,2026.02.17 04:45:00,10,1.5,1,-0.54065704,0.0
1771305300049_SELL,2026.02.17 05:15:00,10,1.5,3,-0.7044501750000001,-1.1569258000000002
1771365900046_SELL,2026.02.17 22:05:00,10,1.5,2,-0.344569915,-0.166727395
1771922100025_SELL,2026.02.24 08:35:00,10,1.5,3,-1.354298365,-0.92709899
1772533800012_SELL,2026.03.03 10:30:00,10,1.5,4,1.49355197,0.4090484750000001
1772550600012_SELL,2026.03.03 15:10:00,10,1.5,2,-1.0822008799999998,-0.15598640499999983
1772578200046_SELL,2026.03.03 22:50:00,10,1.5,3,-0.052510245,-0.49160408499999997
1772601000125_SELL,2026.03.04 05:10:00,10,1.5,1,-0.651654755,0.0
1774248900012_SELL,2026.03.23 06:55:00,10,1.5,2,-1.1244337299999998,-0.07159703999999967
1774250700030_SELL,2026.03.23 07:25:00,10,1.5,2,1.44663569,-0.1194865850000002
1774330800114_SELL,2026.03.24 05:40:00,10,1.5,3,-0.25161247499999995,-0.31254658999999996
1774487100044_SELL,2026.03.26 01:05:00,10,1.5,2,-0.55841023,-0.19914209
1774499700030_SELL,2026.03.26 04:35:00,10,1.5,3,-0.54059899,-0.850223355
1774509300030_SELL,2026.03.26 07:15:00,10,1.5,3,-0.045935774999999957,-0.6110941799999998
1774533300023_SELL,2026.03.26 13:55:00,10,1.5,3,-0.42493261000000004,-0.5235943700000001
1774536900013_SELL,2026.03.26 14:55:00,10,1.5,2,-0.7038547449999999,-0.26337254499999985
1774578300027_SELL,2026.03.27 02:25:00,10,1.5,3,-1.225257235,-0.54325951
1778600100002_SELL,2026.05.12 15:35:00,10,1.5,1,-1.09782138,0.0
1778749800032_SELL,2026.05.14 09:10:00,10,1.5,4,-0.373619035,-0.583418835
1778829600067_SELL,2026.05.15 07:20:00,10,1.5,4,-0.20751103999999998,-0.608338635
1778870100003_SELL,2026.05.15 18:35:00,10,1.5,2,-0.08291305499999999,-0.23187402
1778883300079_SELL,2026.05.15 22:15:00,10,1.5,2,-0.255795005,-0.17760360000000003
1779094800031_SELL,2026.05.18 09:00:00,10,1.5,1,-1.0713837499999999,0.0
1779187500003_SELL,2026.05.19 10:45:00,10,1.5,1,-1.1081556250000002,0.0
1779976200048_SELL,2026.05.28 13:50:00,10,1.5,2,-1.24437723,-0.14201292500000018
1779981600010_SELL,2026.05.28 15:20:00,10,1.5,3,-0.9018695550000001,-1.303004835
1780305300197_SELL,2026.06.01 09:15:00,10,1.5,2,1.0297801400000002,-0.13608643499999973
1780316700002_SELL,2026.06.01 12:25:00,10,1.5,2,1.1254857600000001,-0.24430121999999987
1780327500017_SELL,2026.06.01 15:25:00,10,1.5,1,-1.14822426,0.0
1780329600032_SELL,2026.06.01 16:00:00,10,1.5,2,-0.647462655,-0.699673555
1780353900068_SELL,2026.06.01 22:45:00,10,1.5,2,0.56316911,-0.47125878500000007
1780368600011_SELL,2026.06.02 02:50:00,10,1.5,1,-1.202078465,0.0
1780372800001_SELL,2026.06.02 04:00:00,10,1.5,3,-1.38091022,-1.5718113850000002
1780375200009_SELL,2026.06.02 04:40:00,10,1.5,2,0.325131495,-0.307647555
1780452000017_SELL,2026.06.03 02:00:00,10,1.5,2,-0.13361632499999998,-0.48926727499999995
1780460100006_SELL,2026.06.03 04:15:00,10,1.5,2,0.36453378999999997,-0.20656780000000008
1780471800004_SELL,2026.06.03 07:30:00,10,1.5,4,2.951432115,1.55529722
1780500300041_SELL,2026.06.03 15:25:00,10,1.5,5,0.7318109800000001,-0.3461136849999997
1780503900034_SELL,2026.06.03 16:25:00,10,1.5,3,-0.4529466750000001,-0.5794130500000001
1780510500038_SELL,2026.06.03 18:15:00,10,1.5,3,-0.09295119499999999,-0.337596805
1780535100018_SELL,2026.06.04 01:05:00,10,1.5,1,-1.15235783,0.0
1780650300042_SELL,2026.06.05 09:05:00,10,1.5,2,-0.20709856499999998,-0.265028365
1780693500009_SELL,2026.06.05 21:05:00,10,1.5,3,2.241674335,0.8921211649999998
1780883400031_SELL,2026.06.08 01:50:00,10,1.5,3,0.53870537,0.1488449249999999
1780892100044_SELL,2026.06.08 04:15:00,10,1.5,4,0.11680647500000002,-0.42565512
1780904700039_SELL,2026.06.08 07:45:00,10,1.5,1,-1.14034477,0.0
1780916100039_SELL,2026.06.08 10:55:00,10,1.5,2,0.14475374500000002,-0.13241409499999993
1781043300041_SELL,2026.06.09 22:15:00,10,1.5,4,-0.10269091999999996,-0.43737155499999997
1781087700145_SELL,2026.06.10 10:35:00,10,1.5,2,0.487925665,-0.12038957000000006
1781100300029_SELL,2026.06.10 14:05:00,10,1.5,1,-0.8789853650000001,0.0
1781156400033_SELL,2026.06.11 05:40:00,10,1.5,4,0.87253176,-0.1899122900000001
1781178300012_SELL,2026.06.11 11:45:00,10,1.5,2,0.15416431000000003,-0.2549193349999999
1781197800031_SELL,2026.06.11 17:10:00,10,1.5,3,-0.9142080050000001,-0.7750589300000001
1781207700011_SELL,2026.06.11 19:55:00,10,1.5,2,0.09929586000000001,-0.363091595
1781580000011_SELL,2026.06.16 03:20:00,10,1.5,5,0.13244991000000006,-0.44495277499999997
1781586000015_SELL,2026.06.16 05:00:00,10,1.5,6,-0.55092556,-0.755289715
1781599200003_SELL,2026.06.16 08:40:00,10,1.5,1,-0.416935705,0.0
1781688000014_SELL,2026.06.17 09:20:00,10,1.5,2,-0.6590325100000001,-0.4025691950000001
1781693700050_SELL,2026.06.17 10:55:00,10,1.5,2,-0.70121676,-0.36802700999999993
1781706900042_SELL,2026.06.17 14:35:00,10,1.5,2,-0.522083,-0.252782425
1783337700009_SELL,2026.07.06 11:35:00,10,1.5,3,0.9494864,0.02161778000000003
1783351800022_SELL,2026.07.06 15:30:00,10,1.5,3,1.673294105,0.5658070450000001
1783422000050_SELL,2026.07.07 11:00:00,10,1.5,1,-1.1446373850000002,0.0
1783425600028_SELL,2026.07.07 12:00:00,10,1.5,2,-0.440098265,-0.18731571000000002
1783485000006_SELL,2026.07.08 04:30:00,10,1.5,4,-0.08737708000000002,-0.2811136000000001
1783504500004_SELL,2026.07.08 09:55:00,10,1.5,2,0.607600205,-0.18351180999999994
1783530600036_SELL,2026.07.08 17:10:00,10,1.5,2,0.551741135,-0.25467213499999997
1783560000085_SELL,2026.07.09 01:20:00,10,1.5,2,-0.164945435,-0.302348245
1783675800038_SELL,2026.07.10 09:30:00,10,1.5,2,-0.7730532349999999,-0.4249303449999999
1783693800015_SELL,2026.07.10 14:30:00,10,1.5,2,-0.07485314499999998,-0.35918348999999994
1783698000056_SELL,2026.07.10 15:40:00,10,1.5,2,-0.38772723499999995,-0.17536123499999995
1783704900028_SELL,2026.07.10 17:35:00,10,1.5,2,-1.121426155,-0.06406614
1783933200017_SELL,2026.07.13 09:00:00,10,1.5,2,-0.22953273999999999,-0.20364613999999998
1783948200078_SELL,2026.07.13 13:10:00,10,1.5,3,-0.8247711199999999,-0.7633021499999999
1783960500078_SELL,2026.07.13 16:35:00,10,1.5,2,0.24618057000000004,-0.2689614349999999
1783982400076_SELL,2026.07.13 22:40:00,10,1.5,1,-0.5401146400000001,0.0
1783995600224_SELL,2026.07.14 02:20:00,10,1.5,2,-0.21633277,-0.65731673
1784002500017_SELL,2026.07.14 04:15:00,10,1.5,1,-1.0682083599999999,0.0
1784003400048_SELL,2026.07.14 04:30:00,10,1.5,2,-0.44112349,-0.374515095
1784111100010_SELL,2026.07.15 10:25:00,10,1.5,2,-0.08438229,-0.33212789000000004
1786653000045_SELL,2026.08.13 20:30:00,10,1.5,3,-0.395403255,-0.536005775
1786673100025_SELL,2026.08.14 02:05:00,10,1.5,1,-1.1350324299999999,0.0
1786695000009_SELL,2026.08.14 08:10:00,10,1.5,2,-0.399815705,-0.44613394
1787688600090_SELL,2026.08.25 20:10:00,10,1.5,1,-1.139068575,0.0
1787899200150_SELL,2026.08.28 06:40:00,10,1.5,2,-0.14794677999999997,-0.413873285
1769055300007_SELL,2026.01.22 04:15:00,10,2,2,0.09007752000000002,-0.27395773999999995
1769174100008_SELL,2026.01.23 13:15:00,10,2,4,-1.69352526,-1.3379613399999999
1769469300010_SELL,2026.01.26 23:15:00,10,2,3,1.5361850000000001,0.6570554600000001
1769482200011_SELL,2026.01.27 02:50:00,10,2,3,-1.36426195,-0.2534736099999999
1769721300024_SELL,2026.01.29 21:15:00,10,2,1,-0.30615579,0.0
1769742000015_SELL,2026.01.30 03:00:00,10,2,3,2.6781015299999997,0.7696706599999996
1769760000047_SELL,2026.01.30 08:00:00,10,2,2,-0.6992203499999999,-0.21747781
1769784600035_SELL,2026.01.30 14:50:00,10,2,1,-1.0363727900000002,0.0
1769792400039_SELL,2026.01.30 17:00:00,10,2,5,0.6865218999999999,-0.11434421000000017
1769813100051_SELL,2026.01.30 22:45:00,10,2,2,0.45607942,-0.13019213000000007
1769994300011_SELL,2026.02.02 01:05:00,10,2,3,4.0093135900000005,1.8245657900000007
1770000900026_SELL,2026.02.02 02:55:00,10,2,3,0.9517530599999999,0.16685974000000003
1770008100047_SELL,2026.02.02 04:55:00,10,2,2,-0.13988799999999998,-0.71741421
1770060000091_SELL,2026.02.02 19:20:00,10,2,2,-0.0058275299999999974,-0.28731437000000004
1770073200031_SELL,2026.02.02 23:00:00,10,2,2,-0.6603887700000001,-0.20787007000000013
1770288900046_SELL,2026.02.05 10:55:00,10,2,2,1.01568654,-0.27668625
1770299400010_SELL,2026.02.05 13:50:00,10,2,4,-0.5988683399999999,-0.7720860999999999
1770311700035_SELL,2026.02.05 17:15:00,10,2,2,-0.16704841999999998,-0.05064102999999999
1770312300005_SELL,2026.02.05 17:25:00,10,2,4,0.8618112000000001,0.36157249000000014
1770324900011_SELL,2026.02.05 20:55:00,10,2,3,-0.25221686,-0.42712558
1770348000038_SELL,2026.02.06 03:20:00,10,2,2,0.0561465,-0.0734402
1770700500091_SELL,2026.02.10 05:15:00,10,2,3,-0.73279464,-0.77997307
1770708000060_SELL,2026.02.10 07:20:00,10,2,2,0.30795167,-0.1792825
1770713700081_SELL,2026.02.10 08:55:00,10,2,1,-0.9670164700000001,0.0
1770754200012_SELL,2026.02.10 20:10:00,10,2,3,1.6247174099999997,0.5602096299999999
1770767100003_SELL,2026.02.10 23:45:00,10,2,2,-1.3759745900000002,-0.8671388000000002
1770871800022_SELL,2026.02.12 04:50:00,10,2,1,-0.88626397,0.0
1770892800280_SELL,2026.02.12 10:40:00,10,2,1,-0.5102657500000001,0.0
1770913800023_SELL,2026.02.12 16:30:00,10,2,2,-1.21501264,-0.10813729000000016
1770919800044_SELL,2026.02.12 18:10:00,10,2,6,41.78220142000001,30.109367170000006
1770934800047_SELL,2026.02.12 22:20:00,10,2,5,2.03674218,0.8206136400000001
1770965700033_SELL,2026.02.13 06:55:00,10,2,1,-0.87957534,0.0
1770982200032_SELL,2026.02.13 11:30:00,10,2,2,-0.28724301999999996,-0.15177182999999997
1771292400019_SELL,2026.02.17 01:40:00,10,2,2,-0.93677955,-0.21045475999999996
1771303500080_SELL,2026.02.17 04:45:00,10,2,1,-0.58317582,0.0
1771305300049_SELL,2026.02.17 05:15:00,10,2,3,-0.82976028,-1.24044178
1771365900046_SELL,2026.02.17 22:05:00,10,2,2,-0.39873398000000004,-0.19380729000000002
1771922100025_SELL,2026.02.24 08:35:00,10,2,3,-1.45003821,-0.99089757
1772533800012_SELL,2026.03.03 10:30:00,10,2,4,1.39326338,0.3338455600000001
1772550600012_SELL,2026.03.03 15:10:00,10,2,2,-1.10300206,-0.16638221999999991
1772578200046_SELL,2026.03.03 22:50:00,10,2,3,-0.10503512,-0.5266023
1772601000125_SELL,2026.03.04 05:10:00,10,2,1,-0.66989722,0.0
