partition,cap,extra_cost_bps,avg_tickets,max_tickets,total_n,total_mean,total_median,total_trim10,total_exbest1,total_extop3,total_extop5,total_worst1,total_worst3_sum,total_pf,total_positive,total_negative,inc_n,inc_mean,inc_median,inc_trim10,inc_exbest1,inc_extop3,inc_extop5,inc_worst1,inc_worst3_sum,inc_pf,inc_positive,inc_negative
JUL_AUG,7,0.5,2.04,3,25,-0.212251562,-0.20610772,-0.2814522876190476,-0.28910397854166664,-0.4085673990909091,-0.48325799299999994,-1.184783,-3.33562444,0.47962619370678405,0.32,0.68,25,-0.2449278856,-0.243562255,-0.22162848333333335,-0.27338569895833337,-0.30895415886363636,-0.33984957475,-1.51387398,-2.67477588,0.09913126351499135,0.08,0.72
JUL_AUG,7,1,2.04,3,25,-0.29415981280000003,-0.34698539,-0.35910859333333334,-0.36901075541666667,-0.4879721968181819,-0.562068682,-1.30674803,-3.58009062,0.36308071179040896,0.28,0.72,25,-0.2875662276,-0.32366108000000005,-0.2571848585714286,-0.31419173208333334,-0.35152342636363637,-0.386675769,-1.5951663200000001,-2.92169375,0.07038968221461013,0.08,0.72
JUL_AUG,7,1.5,2.04,3,25,-0.3760680636,-0.48786306,-0.43676489904761906,-0.4489175322916667,-0.5673769945454545,-0.643758698,-1.4287130600000002,-3.8245568000000008,0.2756109922107357,0.24,0.76,25,-0.33020456960000005,-0.39662040499999995,-0.2927412338095238,-0.35499776520833337,-0.3940926938636364,-0.43350196325,-1.6764586600000002,-3.188624625,0.0478573409321232,0.08,0.72
JUL_AUG,7,2,2.04,3,25,-0.45797631440000003,-0.57499785,-0.5144212047619048,-0.5288243091666667,-0.6467817922727273,-0.7264313015,-1.5506780900000001,-4.069022980000001,0.21406132062021588,0.24,0.76,25,-0.37284291160000005,-0.43929114999999996,-0.32829760904761907,-0.39580379833333335,-0.43666196136363633,-0.48032815749999996,-1.7577510000000003,-3.4555555,0.029718261936372097,0.08,0.72
JUL_AUG,7,2.5,2.04,3,25,-0.5398845651999999,-0.61860304,-0.5920775104761904,-0.6087310860416667,-0.7261865900000001,-0.8095475244999999,-1.67264312,-4.328099485,0.16637913639868096,0.2,0.8,25,-0.4154812536,-0.475940845,-0.3638539842857143,-0.4366098314583333,-0.47923122886363634,-0.5271543517499999,-1.8390433400000001,-3.722486375,0.01480170793259508,0.08,0.72
JUL_AUG,7,3,2.04,3,25,-0.621792816,-0.65784724,-0.6697338161904762,-0.6886378629166666,-0.8055913877272727,-0.8926637475,-1.7946081500000002,-4.67981933,0.13079804507920068,0.16,0.84,25,-0.4581195956,-0.5125905399999999,-0.39941035952380954,-0.4781091691666666,-0.5218004963636363,-0.573980546,-1.9203356800000002,-3.98941725,0.0023189836472262346,0.08,0.72
JUL_AUG,10,0,2.04,4,25,-0.030958497200000008,-0.03489669,-0.10175894,-0.11821334666666666,-0.22887503818181817,-0.308627396,-1.0200489,-3.04827037,0.8925064648312669,0.48,0.52,25,-0.1029047296,-0.12418301,-0.13439599095238094,-0.1415958108333333,-0.1671297768181818,-0.18384275449999998,-0.43764594,-1.16382798,0.30032101428288815,0.08,0.72
JUL_AUG,10,0.5,2.04,4,25,-0.11113963380000001,-0.12356974,-0.18096028095238095,-0.19632058916666664,-0.3043701525,-0.3860157655,-1.059722125,-3.17175971,0.6591115710481583,0.4,0.6,25,-0.1438159574,-0.15067072,-0.1659110776190476,-0.18060230958333334,-0.20578932318181817,-0.2263682555,-0.5461980099999999,-1.4190367449999999,0.2058517818546337,0.08,0.72
JUL_AUG,10,1,2.04,4,25,-0.19132077039999998,-0.25893363,-0.2601616219047619,-0.2744278316666667,-0.37986526681818183,-0.46340413500000005,-1.10147071,-3.29524905,0.48521654308516016,0.28,0.72,25,-0.1847271852,-0.21397436,-0.19742616428571427,-0.21960880833333332,-0.24444886954545453,-0.26889375649999997,-0.6547500799999999,-1.6878307,0.14126313490659276,0.08,0.72
JUL_AUG,10,1.5,2.04,4,25,-0.271501907,-0.38772723499999995,-0.33936296285714285,-0.35253507416666663,-0.4553603811363636,-0.5407925044999999,-1.1446373850000002,-3.41873839,0.3724443646574247,0.2,0.8,25,-0.22563841299999995,-0.25467213499999997,-0.22894125095238096,-0.2586153070833333,-0.28310841590909086,-0.3114192575,-0.7633021499999999,-1.956624655,0.09431414577821993,0.08,0.72
JUL_AUG,10,2,2.04,4,25,-0.3516830436,-0.44840928999999996,-0.41856430380952375,-0.43064231666666664,-0.5308554954545455,-0.618180874,-1.1878040600000002,-3.54222773,0.2888751124642527,0.2,0.8,25,-0.2665496408,-0.27456999000000004,-0.2635052980952381,-0.29762180583333336,-0.32467833363636367,-0.357146167,-0.8718542199999999,-2.2254186099999997,0.06708490308395218,0.04,0.76
JUL_AUG,10,2.5,2.04,4,25,-0.4318641802,-0.53296923,-0.49776564476190477,-0.5087495591666666,-0.6079361184090909,-0.6955692434999999,-1.230970735,-3.66571707,0.22390153058859338,0.2,0.8,25,-0.3074608686,-0.2944678450000001,-0.29909876333333335,-0.33662830458333337,-0.36723087772727275,-0.40395396550000007,-0.9804062899999999,-2.4942125649999998,0.048589397372805335,0.04,0.76
JUL_AUG,10,3,2.04,4,25,-0.5120453168,-0.5788921,-0.5743377561904761,-0.5868568016666666,-0.6854935113636363,-0.772957613,-1.3133020699999998,-3.84552773,0.17193823408270126,0.2,0.8,25,-0.3483720964,-0.3143657000000001,-0.3346922285714286,-0.3756348033333334,-0.40978342181818184,-0.450761764,-1.0889583599999997,-2.76300652,0.033935095479837564,0.04,0.76
ALL,1,0,1.0,1,119,0.24883527092436974,0.2299469,0.1385575081443299,0.15114758262711864,0.11780016775862069,0.09166718166666667,-1.02312925,-3.06624616,2.045052990190166,0.6050420168067226,0.3949579831932773,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
ALL,1,0.5,1.0,1,119,0.2181549644117647,0.19474181499999998,0.10907802242268042,0.12042580792372881,0.08671555344827586,0.06077553780701755,-1.078308935,-3.205296785,1.8711736848787308,0.5966386554621849,0.40336134453781514,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
ALL,1,1,1.0,1,119,0.18747465789915968,0.17185139,0.07936720587628866,0.08970403322033899,0.05563093913793103,0.029883893947368418,-1.1401937,-3.35181193,1.7125244414507803,0.5798319327731093,0.42016806722689076,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
ALL,1,1.5,1.0,1,119,0.15679435138655462,0.13740281,0.04947971860824741,0.05898225851694914,0.024546324827586195,-0.001007749912280712,-1.202078465,-3.5026605550000003,1.5671518844294439,0.5714285714285714,0.42857142857142855,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
ALL,1,2,1.0,1,119,0.1261140448739496,0.10096911,0.019622086082474226,0.028260483813559317,-0.006538289482758624,-0.03192456622807018,-1.2639632299999999,-3.65350918,1.4348566050145293,0.5630252100840336,0.4369747899159664,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
ALL,1,2.5,1.0,1,119,0.09543373836134456,0.071421505,-0.01036754278350516,-0.0024612908898305084,-0.03762290379310344,-0.06307250460526316,-1.3258479949999997,-3.8043578049999995,1.313670968028421,0.5462184873949579,0.453781512605042,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
ALL,1,3,1.0,1,119,0.06475343184873951,0.04389907000000001,-0.04040964546391753,-0.033183065593220346,-0.06870751810344827,-0.09428147263157895,-1.3877327599999998,-3.95596333,1.2031163710760158,0.5462184873949579,0.453781512605042,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
ALL,3,0,1.9327731092436975,3,119,0.31720843344537814,-0.09418723,-0.007095967628865977,0.15197963830508476,0.08416884344827585,0.0278999251754386,-1.03616692,-3.09085474,1.9754343538649322,0.44537815126050423,0.5546218487394958,119,0.06837316252100839,-0.030247279999999988,-0.062456336185567,0.0008320556779661028,-0.033773551982758616,-0.06667519254385965,-1.05882353,-3.08543065,1.4123455586313947,0.2184873949579832,0.5210084033613446
ALL,3,0.5,1.9327731092436975,3,119,0.25810239403361346,-0.14096428,-0.06384197994845361,0.09302172995762713,0.024693086465517242,-0.030842609166666667,-1.100040865,-3.29000127,1.7309261107876335,0.42857142857142855,0.5714285714285714,119,0.03994742962184874,-0.05290060000000002,-0.0873287686597938,-0.027404077966101694,-0.06202246698275862,-0.09442343390350877,-1.085264185,-3.2074245049999996,1.2180592495059148,0.21008403361344538,0.5294117647058824
ALL,3,1,1.9327731092436975,3,119,0.19899635462184875,-0.21684556,-0.12144715804123712,0.034063821610169485,-0.03478267051724139,-0.08958514350877195,-1.17403138,-3.50521109,1.518719807090403,0.3949579831932773,0.6050420168067226,119,0.011521696722689078,-0.08497628000000002,-0.11197571010309279,-0.05564021161016949,-0.09041360965517242,-0.1221716752631579,-1.13432427,-3.32954481,1.0571522186731912,0.19327731092436976,0.5462184873949579
ALL,3,1.5,1.9327731092436975,3,119,0.13989031521008402,-0.286491435,-0.179016609072165,-0.024894086737288157,-0.09425842750000003,-0.14832767785087722,-1.25751409,-3.72042091,1.3367039613025569,0.3865546218487395,0.6134453781512605,119,-0.016904036176470596,-0.11865055499999999,-0.13646227644329897,-0.0838763452542373,-0.11880475232758622,-0.14991991662280701,-1.188783705,-3.451665115,0.9234683154712859,0.16806722689075632,0.5714285714285714
ALL,3,2,1.9327731092436975,3,119,0.08078427579831936,-0.32620852999999994,-0.23646514865979384,-0.08385199508474576,-0.15373418448275863,-0.2070702121929825,-1.3409967999999999,-3.9356307299999997,1.1801581358057132,0.3697478991596639,0.6302521008403361,119,-0.045329769075630244,-0.13938556000000013,-0.16094612422680413,-0.1121124788983051,-0.14719589500000002,-0.17766815798245617,-1.2432431400000001,-3.57378542,0.8122175423999053,0.15966386554621848,0.5798319327731093
ALL,3,2.5,1.9327731092436975,3,119,0.02167823638655467,-0.38982754000000003,-0.2939220976804124,-0.1428099034322034,-0.21320994146551728,-0.26581274653508774,-1.4244795099999998,-4.15084055,1.0448243027438826,0.3277310924369748,0.6722689075630253,119,-0.07375550197478989,-0.15929012500000028,-0.1855609643814433,-0.14034861254237288,-0.17558703767241382,-0.2054163993421053,-1.297702575,-3.6959057250000003,0.7188818773934231,0.15966386554621848,0.5798319327731093
ALL,3,3,1.9327731092436975,3,119,-0.03742780302521006,-0.41807036,-0.3521129087628866,-0.20176781177966102,-0.2726856984482759,-0.324555280877193,-1.5079622199999998,-4.36605037,0.9282462836285713,0.3025210084033613,0.6974789915966386,119,-0.10218123487394955,-0.1791946900000002,-0.21040039876288663,-0.16858474618644068,-0.20397818034482762,-0.23323813500000004,-1.35216201,-3.81802603,0.6393618234996769,0.15966386554621848,0.5798319327731093
ALL,5,0,2.1596638655462184,4,119,0.27900306378151263,-0.1432949,-0.06091466443298969,0.07138902491525424,0.020471221637931032,-0.029471106754385964,-1.04568409,-3.11157462,1.8547726485660767,0.42857142857142855,0.5714285714285714,119,0.030167792857142862,-0.10664946,-0.11168171051546391,-0.07975855771186441,-0.11023806568965518,-0.13368969552631577,-1.31503507,-3.41070203,1.1574082350017616,0.16806722689075632,0.5798319327731093
ALL,5,0.5,2.1596638655462184,4,119,0.21269825172268905,-0.179790785,-0.12244632824742269,0.005387949152542374,-0.04527288077586207,-0.09450469605263159,-1.128256715,-3.3258245100000003,1.593312460295819,0.3865546218487395,0.6134453781512605,119,-0.005456712689075647,-0.14777231000000002,-0.13982112139175257,-0.11503785877118644,-0.14408000965517243,-0.16687900530701755,-1.353273645,-3.57184353,0.9746152623809227,0.15966386554621848,0.5882352941176471
ALL,5,1,2.1596638655462184,4,119,0.14639343966386553,-0.25893363,-0.18390385226804123,-0.0606131266101695,-0.11149415965517243,-0.1595382853508772,-1.21082934,-3.54970858,1.3721351300649212,0.35294117647058826,0.6470588235294118,119,-0.04108121823529414,-0.18138200999999998,-0.16875917948453606,-0.15031715983050847,-0.1779219536206897,-0.2000683150877193,-1.39151222,-3.73298503,0.827981184787993,0.15966386554621848,0.5882352941176471
ALL,5,1.5,2.1596638655462184,4,119,0.08008862760504198,-0.308209415,-0.24731979912371135,-0.12661420237288137,-0.17813457189655174,-0.22457187464912282,-1.2934019650000002,-3.7766288250000004,1.184762669737767,0.3277310924369748,0.6722689075630253,119,-0.07670572378151262,-0.2043629899999999,-0.1982835819587629,-0.1855964608898305,-0.2117638975862069,-0.23325762486842108,-1.429750795,-3.89412653,0.7079834659653492,0.15966386554621848,0.5882352941176471
ALL,5,2,2.1596638655462184,4,119,0.013783815546218452,-0.37454784,-0.3107357459793815,-0.19261527813559323,-0.24477498413793106,-0.28995077719298246,-1.3759745900000002,-4.00354907,1.029032231240453,0.31092436974789917,0.6890756302521008,119,-0.11233022932773114,-0.23013385000000003,-0.22741943783505156,-0.22087576194915254,-0.24560584155172413,-0.26664670289473685,-1.4679893700000002,-4.11318337,0.6091824708143699,0.13445378151260504,0.6134453781512605
ALL,5,2.5,2.1596638655462184,4,119,-0.052520996512605084,-0.46560985,-0.37339559355670104,-0.25861635389830506,-0.31141539637931037,-0.3557375172368421,-1.4585472150000003,-4.230469315000001,0.8984290163622928,0.3025210084033613,0.6974789915966386,119,-0.14795473487394964,-0.2614887800000001,-0.2560288944329897,-0.2561550630084746,-0.27944778551724136,-0.3003995639912281,-1.506227945,-4.35843076,0.5294578853979345,0.13445378151260504,0.6134453781512605
ALL,5,3,2.1596638655462184,4,119,-0.11882580857142862,-0.55495982,-0.43553567164948453,-0.324617429661017,-0.37805580862068966,-0.4215242572807018,-1.5411198400000004,-4.4641481800000005,0.787939236130247,0.2689075630252101,0.7310924369747899,119,-0.18357924042016813,-0.30029793000000005,-0.28429891536082474,-0.2914343640677966,-0.31342920931034485,-0.3341524250877193,-1.5508452099999999,-4.60367815,0.4641841667810487,0.11764705882352941,0.6302521008403361
ALL,7,0,2.310924369747899,6,119,0.3635493679831933,-0.09647708,-0.07864713030927835,0.10199787677966102,0.0027438504310344784,-0.05729489236842106,-1.06281797,-3.15687453,2.0724060561724165,0.4369747899159664,0.5630252100840336,119,0.11471409705882353,-0.09941897999999999,-0.12648807711340207,-0.04914970584745762,-0.11957056724137931,-0.15053024868421053,-1.43258164,-3.79722148,1.5629047280465578,0.15966386554621848,0.6218487394957983
ALL,7,0.5,2.310924369747899,6,119,0.2931330054201681,-0.151507675,-0.14189868226804123,0.03206683347457627,-0.0666676749137931,-0.12521130640350878,-1.184783,-3.460352585,1.7830402254309308,0.3949579831932773,0.6050420168067226,119,0.07497804100840337,-0.13532256000000004,-0.1597296018041237,-0.08835897444915254,-0.15803641689655173,-0.1876655369736842,-1.51387398,-3.99844355,1.325067650596274,0.15126050420168066,0.6302521008403361
ALL,7,1,2.310924369747899,6,119,0.22271664285714288,-0.20653827,-0.20502665175257734,-0.037864209830508484,-0.1360792002586207,-0.1931277204385965,-1.30674803,-3.7740433600000003,1.5399148336888044,0.3697478991596639,0.6302521008403361,119,0.03524198495798322,-0.17454549,-0.19212520783505152,-0.12756824305084746,-0.19650226655172415,-0.2248008252631579,-1.5951663200000001,-4.19966562,1.136347032526025,0.13445378151260504,0.6470588235294118
ALL,7,1.5,2.310924369747899,6,119,0.15230028029411763,-0.275766795,-0.2685686260824742,-0.10779525313559322,-0.20549072560344828,-0.26104413447368424,-1.4287130600000002,-4.099103995,1.335955062408643,0.33613445378151263,0.6638655462184874,119,-0.004494071092436974,-0.20962433000000014,-0.22455908474226804,-0.16677751165254237,-0.23496811620689656,-0.2619361135526316,-1.6764586600000002,-4.40088769,0.9843888663543544,0.12605042016806722,0.6554621848739496
ALL,7,2,2.310924369747899,6,119,0.08188391773109244,-0.37454784,-0.3336468884536083,-0.17772629644067797,-0.27490225094827586,-0.32896054850877193,-1.5506780900000001,-4.4284311800000005,1.1645916577325697,0.31932773109243695,0.680672268907563,119,-0.04423012714285714,-0.25926667000000003,-0.25650765969072165,-0.2059867802542373,-0.273433965862069,-0.2990714018421053,-1.7577510000000003,-4.60210976,0.8606958786148934,0.12605042016806722,0.6554621848739496
ALL,7,2.5,2.310924369747899,6,119,0.011467555168067262,-0.44322120499999995,-0.39971627654639175,-0.2476573397457627,-0.34431377629310345,-0.3968769625438597,-1.67264312,-4.757758365000001,1.0210755991780995,0.2689075630252101,0.7310924369747899,119,-0.0839661831932773,-0.287285255,-0.2882097606701031,-0.2451960488559322,-0.31189981551724144,-0.336206690131579,-1.8390433400000001,-4.80333183,0.7584677170036145,0.11764705882352941,0.6638655462184874
ALL,7,3,2.310924369747899,6,119,-0.05894880739495797,-0.53676519,-0.4649301025773196,-0.31758838305084747,-0.4137253016379311,-0.4647933765789474,-1.7946081500000002,-5.087085550000001,0.9007532990932643,0.24369747899159663,0.7563025210084033,119,-0.12370223924369748,-0.30392052000000014,-0.31991186164948454,-0.28440531745762715,-0.3503656651724138,-0.37334197842105266,-1.9203356800000002,-5.0045539,0.6734544660794467,0.1092436974789916,0.6722689075630253
ALL,10,0,2.3949579831932772,6,119,0.42407188563025205,-0.08509932,-0.05553549896907217,0.06837768161016948,0.0019236359482758597,-0.04488563219298246,-1.06707883,-3.1536148099999997,2.2985918272428325,0.46218487394957986,0.5378151260504201,119,0.17523661470588234,-0.08434404,-0.11954480092783504,-0.08276990101694914,-0.11899918137931034,-0.14071285622807017,-1.3423604800000002,-3.3043835,1.9692560980415905,0.13445378151260504,0.680672268907563
ALL,10,0.5,2.3949579831932772,6,119,0.3522502307563026,-0.128470145,-0.12352545768041237,-0.002752236144067805,-0.06794408827586207,-0.11486500267543859,-1.1926914,-3.506918495,1.9763028355375087,0.42016806722689076,0.5798319327731093,119,0.13409526634453783,-0.11468310499999998,-0.1551945819072165,-0.12317804406779662,-0.1582512411637931,-0.17937485109649123,-1.4188441150000002,-3.5468363400000005,1.6341172707575553,0.11764705882352941,0.6974789915966386
ALL,10,1,2.3949579831932772,6,119,0.280428575882353,-0.21949321,-0.19138560752577322,-0.07388215389830509,-0.13781181250000002,-0.18484437315789473,-1.35963602,-3.88435386,1.7027251444821068,0.36134453781512604,0.6386554621848739,119,0.09295391798319332,-0.17313727999999995,-0.19084436288659792,-0.1635861871186441,-0.19750330094827587,-0.21803684596491227,-1.4953277500000002,-3.8034802,1.379795627567257,0.11764705882352941,0.6974789915966386
ALL,10,1.5,2.3949579831932772,6,119,0.20860692100840336,-0.29696782,-0.2592010823195876,-0.14501207165254237,-0.20767953672413794,-0.2548237436403509,-1.52658064,-4.261789225,1.4696582376487426,0.31932773109243695,0.680672268907563,119,0.051812569621848756,-0.19914209,-0.22537728324742268,-0.20399433016949153,-0.2367553607327586,-0.25669884083333333,-1.5718113850000002,-4.0875973100000005,1.1863581882246732,0.11764705882352941,0.6974789915966386
ALL,10,2,2.3949579831932772,6,119,0.13678526613445383,-0.37663267,-0.32701655711340205,-0.21614198940677967,-0.27754726094827586,-0.32480311412280705,-1.69352526,-4.6392245899999995,1.2783592808232807,0.3025210084033613,0.6974789915966386,119,0.010671221260504252,-0.22609833999999984,-0.2586493402061856,-0.24440247322033898,-0.2760074205172414,-0.29536083570175437,-1.64829502,-4.37171442,1.0342196942854227,0.1092436974789916,0.7058823529411765
ALL,10,2.5,2.3949579831932772,6,119,0.0649636112605043,-0.509091345,-0.3948320319072165,-0.28727190716101697,-0.34937533978448276,-0.3947824846052632,-1.86046988,-5.016659955,1.1201563314145386,0.29411764705882354,0.7058823529411765,119,-0.030470127100840256,-0.26030004999999995,-0.2918110582989691,-0.2848106162711865,-0.3152594803017242,-0.3341122121929824,-1.7247786550000002,-4.65583153,0.9118962594877297,0.1092436974789916,0.7058823529411765
ALL,10,3,2.3949579831932772,6,119,-0.006858043613445292,-0.5697734,-0.4622359442268041,-0.35840182491525424,-0.42123197379310345,-0.4647618550877193,-2.0274145,-5.39409532,0.9883850764318864,0.2605042016806723,0.7394957983193278,119,-0.07161147546218481,-0.29679222000000005,-0.3227185862886598,-0.3252187593220339,-0.3545115400862069,-0.37331045692982456,-1.80126229,-4.93994864,0.8114708780848323,0.1092436974789916,0.7058823529411765
