opportunity,time,partition,deadline_minutes,delay_minutes,entry_bid,exit_ask,gross_executable_bps,control_bps,incremental_bps,entry_improvement_original_bps,entry_delay_ms
1781693700050_CTXSELL,2026.06.17 10:55:00,JAN_JUN,30,3,4325.31,4324.14,2.7050084271418062,2.8436873608490454,-0.13867893370723916,-0.13871645662565443,11
1781693700050_CTXSELL,2026.06.17 10:55:00,JAN_JUN,30,5,4325.3,4324.14,2.6818948974634234,2.8436873608490454,-0.16179246338562203,-0.16183586606396438,59
1781706900042_CTXSELL,2026.06.17 14:35:00,JAN_JUN,30,0,4325.73,4322.07,8.460999646302138,8.460999646302138,0.0,0.0,0
1781706900042_CTXSELL,2026.06.17 14:35:00,JAN_JUN,30,1,4326.4,4322.07,10.008321005916992,8.460999646302138,1.5473213596148536,1.5488715199517142,42
1781706900042_CTXSELL,2026.06.17 14:35:00,JAN_JUN,30,3,4325.88,4322.07,8.807456517518748,8.460999646302138,0.34645687121660984,0.3467622805874285,138
1781706900042_CTXSELL,2026.06.17 14:35:00,JAN_JUN,30,5,4326.64,4322.07,10.562468797960122,8.460999646302138,2.1014691516579838,2.1036911688911792,68
1781762700013_CTXSELL,2026.06.18 06:05:00,JAN_JUN,30,0,4312.12,4319.8,-17.81026502045465,-17.81026502045465,0.0,0.0,0
1781762700013_CTXSELL,2026.06.18 06:05:00,JAN_JUN,30,1,4312.67,4319.8,-16.53268161023243,-17.81026502045465,1.2775834102222206,1.2754747084964748,67
1781762700013_CTXSELL,2026.06.18 06:05:00,JAN_JUN,30,3,4313.39,4319.8,-14.860701211807545,-17.81026502045465,2.949563808647106,2.9451870541646255,17
1781762700013_CTXSELL,2026.06.18 06:05:00,JAN_JUN,30,5,4312.81,4319.8,-16.20753058910497,-17.81026502045465,1.6027344313496812,1.6001409979325931,19
1781767500046_CTXSELL,2026.06.18 07:25:00,JAN_JUN,30,0,4313.31,4315.68,-5.49462014091241,-5.49462014091241,0.0,0.0,0
1781767500046_CTXSELL,2026.06.18 07:25:00,JAN_JUN,30,1,4312.94,4315.68,-6.352975000813115,-5.49462014091241,-0.8583548599007047,-0.8578098954186004,37
1781767500046_CTXSELL,2026.06.18 07:25:00,JAN_JUN,30,3,4314.06,4315.68,-3.755163349605455,-5.49462014091241,1.7394567913069552,1.7388038420609693,71
1781767500046_CTXSELL,2026.06.18 07:25:00,JAN_JUN,30,5,4313.66,4315.68,-4.682798366121662,-5.49462014091241,0.8118217747907481,0.8114417929605205,17
1781772600045_CTXSELL,2026.06.18 08:50:00,JAN_JUN,30,0,4303.0,4298.84,9.667673716011747,9.667673716011747,0.0,0.0,0
1781772600045_CTXSELL,2026.06.18 08:50:00,JAN_JUN,30,1,4303.12,4298.84,9.9462715425081,9.667673716011747,0.27859782649635356,0.2788752033462488,14
1781772600045_CTXSELL,2026.06.18 08:50:00,JAN_JUN,30,3,4306.3,4298.84,17.32345633142149,9.667673716011747,7.655782615409743,7.66906809202924,89
1781772600045_CTXSELL,2026.06.18 08:50:00,JAN_JUN,30,5,4308.17,4298.84,21.656527017271664,9.667673716011747,11.988853301259917,12.01487334417865,92
1781802600004_CTXSELL,2026.06.18 17:10:00,JAN_JUN,30,0,4243.64,4251.35,-18.16836489428895,-18.16836489428895,0.0,0.0,0
1781802600004_CTXSELL,2026.06.18 17:10:00,JAN_JUN,30,1,4242.69,4251.35,-20.411578503262703,-18.16836489428895,-2.243213608973754,-2.2386441828258934,56
1781802600004_CTXSELL,2026.06.18 17:10:00,JAN_JUN,30,3,4242.0,4251.35,-22.041489863272897,-18.16836489428895,-3.873124968983948,-3.864606799823565,190
1781802600004_CTXSELL,2026.06.18 17:10:00,JAN_JUN,30,5,4241.67,4251.35,-22.821200140511383,-18.16836489428895,-4.652835246222434,-4.6422410949096875,4
1781818500034_CTXSELL,2026.06.18 21:35:00,JAN_JUN,30,0,4222.7,4212.67,23.75257536647109,23.75257536647109,0.0,0.0,0
1781818500034_CTXSELL,2026.06.18 21:35:00,JAN_JUN,30,1,4222.27,4212.67,22.73658482285681,23.75257536647109,-1.0159905436142793,-1.0183058232869528,34
1781818500034_CTXSELL,2026.06.18 21:35:00,JAN_JUN,30,3,4221.42,4212.67,20.727622458793487,23.75257536647109,-3.0249529076776014,-3.0312359390905,30
1781818500034_CTXSELL,2026.06.18 21:35:00,JAN_JUN,30,5,4221.22,4212.67,20.254807851758926,23.75257536647109,-3.4977675147121623,-3.504866554573054,17
1781862000120_CTXSELL,2026.06.19 09:40:00,JAN_JUN,30,0,4133.73,4159.24,-61.71181959150748,-61.71181959150748,0.0,0.0,0
1781862000120_CTXSELL,2026.06.19 09:40:00,JAN_JUN,30,1,4136.21,4159.24,-55.678991153736746,-61.71181959150748,6.032828437770732,5.999424248803074,50
1781862000120_CTXSELL,2026.06.19 09:40:00,JAN_JUN,30,3,4136.42,4159.24,-55.1684790229225,-61.71181959150748,6.543340568584981,6.507440011806551,150
1781862000120_CTXSELL,2026.06.19 09:40:00,JAN_JUN,30,5,4136.05,4159.24,-56.06798757268311,-61.71181959150748,5.643832018824369,5.612364619848464,51
1781874300007_CTXSELL,2026.06.19 13:05:00,JAN_JUN,30,0,4157.92,4154.83,7.4316004155927615,7.4316004155927615,0.0,0.0,0
1781874300007_CTXSELL,2026.06.19 13:05:00,JAN_JUN,30,1,4157.45,4154.83,6.3019398910387165,7.4316004155927615,-1.129660524554045,-1.1303728787476783,93
1781874300007_CTXSELL,2026.06.19 13:05:00,JAN_JUN,30,3,4155.77,4154.83,2.261915361053449,7.4316004155927615,-5.169685054539313,-5.170854658097405,77
1781874300007_CTXSELL,2026.06.19 13:05:00,JAN_JUN,30,5,4156.75,4154.83,4.618993203825279,7.4316004155927615,-2.8126072117674825,-2.813906953476913,26
1781883900104_CTXSELL,2026.06.19 15:45:00,JAN_JUN,30,0,4152.32,4170.1,-42.819435881629204,-42.819435881629204,0.0,0.0,0
1781883900104_CTXSELL,2026.06.19 15:45:00,JAN_JUN,30,1,4151.65,4170.1,-44.44016234509347,-42.819435881629204,-1.6207264634642655,-1.6135557953146018,262
1781883900104_CTXSELL,2026.06.19 15:45:00,JAN_JUN,30,3,4148.54,4170.1,-51.97009068250613,-42.819435881629204,-9.150654800876929,-9.10334463625093,58
1781883900104_CTXSELL,2026.06.19 15:45:00,JAN_JUN,30,5,4148.84,4170.1,-51.24323907405496,-42.819435881629204,-8.423803192425758,-8.380856966706716,40
1781888400004_CTXSELL,2026.06.19 17:00:00,JAN_JUN,30,0,4151.46,4149.35,5.082549271821654,5.082549271821654,0.0,0.0,0
1781888400004_CTXSELL,2026.06.19 17:00:00,JAN_JUN,30,1,4148.77,4149.35,-1.3980047098294848,5.082549271821654,-6.4805539816511395,-6.4796481237916295,71
1781888400004_CTXSELL,2026.06.19 17:00:00,JAN_JUN,30,3,4153.33,4149.35,9.582672217231869,5.082549271821654,4.500122945410214,4.504439402041428,130
1781888400004_CTXSELL,2026.06.19 17:00:00,JAN_JUN,30,5,4152.71,4149.35,8.091101955108044,5.082549271821654,3.00855268328639,3.0109889051080825,37
1782096000243_CTXSELL,2026.06.22 02:40:00,JAN_JUN,30,0,4144.84,4149.05,-10.157207515851121,-10.157207515851121,0.0,0.0,0
1782096000243_CTXSELL,2026.06.22 02:40:00,JAN_JUN,30,1,4142.36,4149.05,-16.150213887736726,-10.157207515851121,-5.993006371885604,-5.983343144730491,280
1782096000243_CTXSELL,2026.06.22 02:40:00,JAN_JUN,30,3,4145.48,4149.05,-8.611789225857123,-10.157207515851121,1.5454182899939983,1.5440885534771376,296
1782096000243_CTXSELL,2026.06.22 02:40:00,JAN_JUN,30,5,4145.58,4149.05,-8.370360721540182,-10.157207515851121,1.7868467943109394,1.7853523899590376,136
1782160500070_CTXSELL,2026.06.22 20:35:00,JAN_JUN,30,0,4179.0,4183.48,-10.720268006699124,-10.720268006699124,0.0,0.0,0
1782160500070_CTXSELL,2026.06.22 20:35:00,JAN_JUN,30,1,4178.01,4183.48,-13.0923573663044,-10.720268006699124,-2.372089359605276,-2.368987796122952,44
1782160500070_CTXSELL,2026.06.22 20:35:00,JAN_JUN,30,3,4180.41,4183.48,-7.343777285002449,-10.720268006699124,3.3764907216966744,3.374012921751267,40
1782160500070_CTXSELL,2026.06.22 20:35:00,JAN_JUN,30,5,4181.09,4183.48,-5.716212757915802,-10.720268006699124,5.004055248783322,5.001196458483238,1
1782183600046_CTXSELL,2026.06.23 03:00:00,JAN_JUN,30,0,4187.57,4184.22,7.999866270890886,7.999866270890886,0.0,0.0,0
1782183600046_CTXSELL,2026.06.23 03:00:00,JAN_JUN,30,1,4189.21,4184.22,11.911553729700305,7.999866270890886,3.9116874588094195,3.9163524430644205,994
1782183600046_CTXSELL,2026.06.23 03:00:00,JAN_JUN,30,3,4190.37,4184.22,14.676508279697583,7.999866270890886,6.676642008806697,6.68645539059689,56
1782183600046_CTXSELL,2026.06.23 03:00:00,JAN_JUN,30,5,4189.42,4184.22,12.41221935255911,7.999866270890886,4.412353081668224,4.4178365973592415,47
1782188400034_CTXSELL,2026.06.23 04:20:00,JAN_JUN,30,0,4173.57,4150.81,54.53364865091351,54.53364865091351,0.0,0.0,0
1782188400034_CTXSELL,2026.06.23 04:20:00,JAN_JUN,30,1,4171.39,4150.81,49.33607262806864,54.53364865091351,-5.197576022844871,-5.223345960411307,12
1782188400034_CTXSELL,2026.06.23 04:20:00,JAN_JUN,30,3,4176.68,4150.81,61.93914783991086,54.53364865091351,7.4054991889973465,7.451654099489363,72
1782188400034_CTXSELL,2026.06.23 04:20:00,JAN_JUN,30,5,4178.31,4150.81,65.81608353616653,54.53364865091351,11.282434885253018,11.357183418513866,38
1782227100051_CTXSELL,2026.06.23 15:05:00,JAN_JUN,30,0,4122.41,4115.79,16.05856768249614,16.05856768249614,0.0,0.0,0
1782227100051_CTXSELL,2026.06.23 15:05:00,JAN_JUN,30,1,4122.84,4115.79,17.09986320109483,16.05856768249614,1.041295518598691,1.043079169709687,344
1782227100051_CTXSELL,2026.06.23 15:05:00,JAN_JUN,30,3,4122.85,4115.79,17.1240767915408,16.05856768249614,1.0655091090446618,1.0673368248197277,56
1782227100051_CTXSELL,2026.06.23 15:05:00,JAN_JUN,30,5,4119.91,4115.79,10.000218451373673,16.05856768249614,-6.058349231122467,-6.064413777377796,63
1782239100006_CTXSELL,2026.06.23 18:25:00,JAN_JUN,30,0,4125.01,4137.6,-30.52113813057458,-30.52113813057458,0.0,0.0,0
1782239100006_CTXSELL,2026.06.23 18:25:00,JAN_JUN,30,1,4125.75,4137.6,-28.722050536267016,-30.52113813057458,1.799087594307565,1.7939350450054221,1
1782239100006_CTXSELL,2026.06.23 18:25:00,JAN_JUN,30,3,4128.02,4137.6,-23.20725190284913,-30.52113813057458,7.313886227725451,7.296952007389602,34
1782239100006_CTXSELL,2026.06.23 18:25:00,JAN_JUN,30,5,4127.22,4137.6,-25.15010103653333,-30.52113813057458,5.371037094041252,5.35756276954489,4
1782246600008_CTXSELL,2026.06.23 20:30:00,JAN_JUN,30,0,4131.08,4128.15,7.092576275454096,7.092576275454096,0.0,0.0,0
1782246600008_CTXSELL,2026.06.23 20:30:00,JAN_JUN,30,1,4130.08,4128.15,4.673032967885104,7.092576275454096,-2.4195433075689925,-2.420674496741772,4
1782246600008_CTXSELL,2026.06.23 20:30:00,JAN_JUN,30,3,4128.33,4128.15,0.4360116560456433,7.092576275454096,-6.656564619408453,-6.656854866039873,166
1782246600008_CTXSELL,2026.06.23 20:30:00,JAN_JUN,30,5,4130.06,4128.15,4.624630150653414,7.092576275454096,-2.467946124800682,-2.4690879866754627,64
1782298500088_CTXSELL,2026.06.24 10:55:00,JAN_JUN,30,0,4078.83,4077.25,3.8736598485348184,3.8736598485348184,0.0,0.0,0
1782298500088_CTXSELL,2026.06.24 10:55:00,JAN_JUN,30,1,4078.12,4077.25,2.133335948917371,3.8736598485348184,-1.7403238996174473,-1.7406952483923979,58
1782298500088_CTXSELL,2026.06.24 10:55:00,JAN_JUN,30,3,4075.35,4077.25,-4.662176254800424,3.8736598485348184,-8.535836103335242,-8.531858400570798,11
1782298500088_CTXSELL,2026.06.24 10:55:00,JAN_JUN,30,5,4074.81,4077.25,-5.98800925687346,3.8736598485348184,-9.861669105408279,-9.855767462728238,7
1782324000054_CTXSELL,2026.06.24 18:00:00,JAN_JUN,30,0,4008.03,4014.98,-17.340189569438895,-17.340189569438895,0.0,0.0,0
1782324000054_CTXSELL,2026.06.24 18:00:00,JAN_JUN,30,1,4005.83,4014.98,-22.84170821028374,-17.340189569438895,-5.501518640844846,-5.4889808709023455,9
1782324000054_CTXSELL,2026.06.24 18:00:00,JAN_JUN,30,3,4004.94,4014.98,-25.06903973592604,-17.340189569438895,-7.728850166487145,-7.709523132312247,4
1782324000054_CTXSELL,2026.06.24 18:00:00,JAN_JUN,30,5,4003.93,4014.98,-27.597885077911407,-17.340189569438895,-10.257695508472512,-10.229464350317645,38
1782331200093_CTXSELL,2026.06.24 20:00:00,JAN_JUN,30,0,4006.69,3990.72,39.85833693148273,39.85833693148273,0.0,0.0,0
1782331200093_CTXSELL,2026.06.24 20:00:00,JAN_JUN,30,1,4008.01,3990.72,43.1386149236165,39.85833693148273,3.280277992133769,3.2944899655330553,29
1782331200093_CTXSELL,2026.06.24 20:00:00,JAN_JUN,30,3,4010.42,3990.72,49.12203709337245,39.85833693148273,9.263700161889716,9.309429978361237,15
1782331200093_CTXSELL,2026.06.24 20:00:00,JAN_JUN,30,5,4009.47,3990.72,46.76428555395102,39.85833693148273,6.905948622468287,6.9383955334696354,185
1782358500007_CTXSELL,2026.06.25 03:35:00,JAN_JUN,30,0,3987.76,3996.91,-22.945212349789447,-22.945212349789447,0.0,0.0,0
1782358500007_CTXSELL,2026.06.25 03:35:00,JAN_JUN,30,1,3984.65,3996.91,-30.768072478134247,-22.945212349789447,-7.8228601283448,-7.798864525448189,11
1782358500007_CTXSELL,2026.06.25 03:35:00,JAN_JUN,30,3,3984.69,3996.91,-30.667379394632455,-22.945212349789447,-7.722167044843008,-7.698557586214225,34
1782358500007_CTXSELL,2026.06.25 03:35:00,JAN_JUN,30,5,3982.55,3996.91,-36.05729997112321,-22.945212349789447,-13.11208762133376,-13.064978835235912,24
1782377100063_CTXSELL,2026.06.25 08:45:00,JAN_JUN,30,0,3983.26,3980.24,7.581729538118116,7.581729538118116,0.0,0.0,0
1782377100063_CTXSELL,2026.06.25 08:45:00,JAN_JUN,30,1,3983.01,3980.24,6.954539406128622,7.581729538118116,-0.6271901319894937,-0.627626617393793,182
1782377100063_CTXSELL,2026.06.25 08:45:00,JAN_JUN,30,3,3981.6,3980.24,3.41571227647209,7.581729538118116,-4.166017261646026,-4.167440739495562,115
1782377100063_CTXSELL,2026.06.25 08:45:00,JAN_JUN,30,5,3983.32,3980.24,7.732243455209177,7.581729538118116,0.15051391709106188,0.15063038817437333,42
1782392400008_CTXSELL,2026.06.25 13:00:00,JAN_JUN,30,0,3988.27,3989.37,-2.758088093333473,-2.758088093333473,0.0,0.0,0
1782392400008_CTXSELL,2026.06.25 13:00:00,JAN_JUN,30,1,3988.51,3989.37,-2.1561936663056445,-2.758088093333473,0.6018944270278284,0.601764674909764,23
1782392400008_CTXSELL,2026.06.25 13:00:00,JAN_JUN,30,3,3987.78,3989.37,-3.9871808374576596,-2.758088093333473,-1.2290927441241868,-1.2286028779390104,129
1782392400008_CTXSELL,2026.06.25 13:00:00,JAN_JUN,30,5,3986.45,3989.37,-7.324812803371604,-2.758088093333473,-4.56672471003813,-4.563382118061625,68
1782733500000_CTXSELL,2026.06.29 11:45:00,JAN_JUN,30,0,4055.64,4050.24,13.314791253661792,13.314791253661792,0.0,0.0,0
1782733500000_CTXSELL,2026.06.29 11:45:00,JAN_JUN,30,1,4055.8,4050.24,13.708762759505893,13.314791253661792,0.39397150584410134,0.3945123334425867,23
1782733500000_CTXSELL,2026.06.29 11:45:00,JAN_JUN,30,3,4056.85,4050.24,16.29342963136455,13.314791253661792,2.978638377702758,2.983499521653885,9
1782733500000_CTXSELL,2026.06.29 11:45:00,JAN_JUN,30,5,4055.33,4050.24,12.55138299472582,13.314791253661792,-0.7634082589359714,-0.7643676460433999,57
1782751200000_CTXSELL,2026.06.29 16:40:00,JAN_JUN,30,0,4036.12,4015.64,50.741801532164594,50.741801532164594,0.0,0.0,0
1782751200000_CTXSELL,2026.06.29 16:40:00,JAN_JUN,30,1,4038.33,4015.64,56.18659198232946,50.741801532164594,5.4447904501648665,5.475555731742457,30
1782751200000_CTXSELL,2026.06.29 16:40:00,JAN_JUN,30,3,4041.68,4015.64,64.42865343124633,50.741801532164594,13.686851899081738,13.775606275333603,8
1782751200000_CTXSELL,2026.06.29 16:40:00,JAN_JUN,30,5,4038.57,4015.64,56.777522737009114,50.741801532164594,6.035721204844521,6.070186218448096,39
1782760500077_CTXSELL,2026.06.29 19:15:00,JAN_JUN,30,0,4023.72,4021.59,5.293608899226722,5.293608899226722,0.0,0.0,0
1782760500077_CTXSELL,2026.06.29 19:15:00,JAN_JUN,30,1,4022.41,4021.59,2.0385788619253358,5.293608899226722,-3.2550300373013865,-3.255693736144527,9
1782760500077_CTXSELL,2026.06.29 19:15:00,JAN_JUN,30,3,4023.93,4021.59,5.815210503164048,5.293608899226722,0.5216016039373255,0.5219051027408378,53
1782760500077_CTXSELL,2026.06.29 19:15:00,JAN_JUN,30,5,4025.69,4021.59,10.18458947410235,5.293608899226722,4.890980574875627,4.8959669161876445,11
1782765900053_CTXSELL,2026.06.29 20:45:00,JAN_JUN,30,0,4021.98,4024.21,-5.544532792306322,-5.544532792306322,0.0,0.0,0
1782765900053_CTXSELL,2026.06.29 20:45:00,JAN_JUN,30,1,4021.59,4024.21,-6.514836171762638,-5.544532792306322,-0.9703033794563156,-0.9696716542595255,62
1782765900053_CTXSELL,2026.06.29 20:45:00,JAN_JUN,30,3,4021.19,4024.21,-7.510214637955386,-5.544532792306322,-1.9656818456490637,-1.9642066842698462,95
1782765900053_CTXSELL,2026.06.29 20:45:00,JAN_JUN,30,5,4021.36,4024.21,-7.087154594465328,-5.544532792306322,-1.5426218021590055,-1.541529296515375,42
1782783300009_CTXSELL,2026.06.30 01:35:00,JAN_JUN,30,0,4013.72,4018.05,-10.787997169708856,-10.787997169708856,0.0,0.0,0
1782783300009_CTXSELL,2026.06.30 01:35:00,JAN_JUN,30,1,4013.43,4018.05,-11.511350640226304,-10.787997169708856,-0.7233534705174485,-0.7225217503960507,64
1782783300009_CTXSELL,2026.06.30 01:35:00,JAN_JUN,30,3,4013.41,4018.05,-11.561240939750306,-10.787997169708856,-0.7732437700414501,-0.7723508366302219,1134
1782783300009_CTXSELL,2026.06.30 01:35:00,JAN_JUN,30,5,4012.67,4018.05,-13.407531643519425,-10.787997169708856,-2.6195344738105693,-2.6160270272956936,1
1782788100069_CTXSELL,2026.06.30 02:55:00,JAN_JUN,30,0,4015.55,4008.22,18.254037429493795,18.254037429493795,0.0,0.0,0
1782788100069_CTXSELL,2026.06.30 02:55:00,JAN_JUN,30,1,4014.81,4008.22,16.414226327024554,18.254037429493795,-1.8398111024692412,-1.8428359751472063,40
1782788100069_CTXSELL,2026.06.30 02:55:00,JAN_JUN,30,3,4015.46,4008.22,18.030312840870625,18.254037429493795,-0.22372458862317046,-0.22412869968035642,0
1782788100069_CTXSELL,2026.06.30 02:55:00,JAN_JUN,30,5,4014.94,4008.22,16.737485491689178,18.254037429493795,-1.5165519378046177,-1.51909452005361,1
1783337700009_CTXSELL,2026.07.06 11:35:00,JUL_AUG,30,0,4154.34,4149.01,12.82995614225106,12.82995614225106,0.0,0.0,0
1783337700009_CTXSELL,2026.07.06 11:35:00,JUL_AUG,30,1,4154.96,4149.01,14.320234129810679,12.82995614225106,1.4902779875596188,1.492415161012076,12
1783337700009_CTXSELL,2026.07.06 11:35:00,JUL_AUG,30,3,4150.97,4149.01,4.72178791945024,12.82995614225106,-8.10816822280082,-8.11199853647003,0
1783337700009_CTXSELL,2026.07.06 11:35:00,JUL_AUG,30,5,4151.13,4149.01,5.107043142469378,12.82995614225106,-7.722912999781682,-7.7268591400801,93
1783351800022_CTXSELL,2026.07.06 15:30:00,JUL_AUG,30,0,4145.74,4139.78,14.376203042159029,14.376203042159029,0.0,0.0,0
1783351800022_CTXSELL,2026.07.06 15:30:00,JUL_AUG,30,1,4144.33,4139.78,10.978855448287618,14.376203042159029,-3.3973475938714106,-3.401081592188257,20
1783351800022_CTXSELL,2026.07.06 15:30:00,JUL_AUG,30,3,4144.03,4139.78,10.255717260734118,14.376203042159029,-4.120485781424911,-4.124715973505421,89
1783351800022_CTXSELL,2026.07.06 15:30:00,JUL_AUG,30,5,4143.9,4139.78,9.942324863051454,14.376203042159029,-4.433878179107575,-4.438290872076265,5
1783422000050_CTXSELL,2026.07.07 11:00:00,JUL_AUG,30,0,4124.73,4138.81,-34.13556766140047,-34.13556766140047,0.0,0.0,0
1783422000050_CTXSELL,2026.07.07 11:00:00,JUL_AUG,30,1,4126.9,4138.81,-28.85943444231933,-34.13556766140047,5.276133219081142,5.260950413724227,57
1783422000050_CTXSELL,2026.07.07 11:00:00,JUL_AUG,30,3,4128.91,4138.81,-23.977272452052834,-34.13556766140047,10.158295209347639,10.13399664947837,114
1783422000050_CTXSELL,2026.07.07 11:00:00,JUL_AUG,30,5,4128.52,4138.81,-24.92418590681397,-34.13556766140047,9.211381754586501,9.18848021567684,1342
1783425600028_CTXSELL,2026.07.07 12:00:00,JUL_AUG,30,0,4125.99,4121.75,10.276321561612564,10.276321561612564,0.0,0.0,0
1783425600028_CTXSELL,2026.07.07 12:00:00,JUL_AUG,30,1,4125.57,4121.75,9.259326590022008,10.276321561612564,-1.016994971590556,-1.0179375131788317,9
1783425600028_CTXSELL,2026.07.07 12:00:00,JUL_AUG,30,3,4125.73,4121.75,9.64677766116436,10.276321561612564,-0.6295439004482031,-0.6301517938730299,79
1783425600028_CTXSELL,2026.07.07 12:00:00,JUL_AUG,30,5,4127.76,4121.75,14.559955036146041,10.276321561612564,4.283633474533477,4.289879519825392,9
1783485000006_CTXSELL,2026.07.08 04:30:00,JUL_AUG,30,0,4102.72,4111.51,-21.424810857187335,-21.424810857187335,0.0,0.0,0
1783485000006_CTXSELL,2026.07.08 04:30:00,JUL_AUG,30,1,4105.12,4111.51,-15.565927427213646,-21.424810857187335,5.858883429973689,5.849777708446192,53
1783485000006_CTXSELL,2026.07.08 04:30:00,JUL_AUG,30,3,4102.14,4111.51,-22.841736264486073,-21.424810857187335,-1.4169254072987378,-1.4136962795412,15
1783485000006_CTXSELL,2026.07.08 04:30:00,JUL_AUG,30,5,4098.06,4111.51,-32.8204077051088,-21.424810857187335,-11.395596847921464,-11.358318383901057,5
1783504500004_CTXSELL,2026.07.08 09:55:00,JUL_AUG,30,0,4125.05,4119.87,12.55742354638196,12.55742354638196,0.0,0.0,0
1783504500004_CTXSELL,2026.07.08 09:55:00,JUL_AUG,30,1,4125.01,4119.87,12.460575853150239,12.55742354638196,-0.09684769323172127,-0.09696852159358946,17
1783504500004_CTXSELL,2026.07.08 09:55:00,JUL_AUG,30,3,4124.81,4119.87,11.976309211819474,12.55742354638196,-0.5811143345624856,-0.5818111295615367,164
1783504500004_CTXSELL,2026.07.08 09:55:00,JUL_AUG,30,5,4123.59,4119.87,9.021265450736506,12.55742354638196,-3.5361580956454546,-3.5393510381693227,3
1783530600036_CTXSELL,2026.07.08 17:10:00,JUL_AUG,30,0,4063.63,4043.33,49.95533550052584,49.95533550052584,0.0,0.0,0
1783530600036_CTXSELL,2026.07.08 17:10:00,JUL_AUG,30,1,4061.65,4043.33,45.10482193197386,49.95533550052584,-4.850513568551982,-4.872490851775428,2
1783530600036_CTXSELL,2026.07.08 17:10:00,JUL_AUG,30,3,4062.88,4043.33,48.118575985508265,49.95533550052584,-1.836759515017576,-1.845640474157342,4
1783530600036_CTXSELL,2026.07.08 17:10:00,JUL_AUG,30,5,4057.43,4043.33,34.751061632609584,49.95533550052584,-15.204273867916257,-15.257294586368031,10
1783560000085_CTXSELL,2026.07.09 01:20:00,JUL_AUG,30,0,4076.02,4079.38,-8.243335410523322,-8.243335410523322,0.0,0.0,0
1783560000085_CTXSELL,2026.07.09 01:20:00,JUL_AUG,30,1,4075.65,4079.38,-9.151914418559047,-8.243335410523322,-0.9085790080357246,-0.907748244610897,81
1783560000085_CTXSELL,2026.07.09 01:20:00,JUL_AUG,30,3,4074.73,4079.38,-11.411799063987283,-8.243335410523322,-3.168463653463961,-3.1648519879685666,247
1783560000085_CTXSELL,2026.07.09 01:20:00,JUL_AUG,30,5,4074.72,4079.38,-11.436368633919162,-8.243335410523322,-3.1930332233958403,-3.189385724309944,44
1783675800038_CTXSELL,2026.07.10 09:30:00,JUL_AUG,30,0,4114.49,4111.77,6.610782867376869,6.610782867376869,0.0,0.0,0
1783675800038_CTXSELL,2026.07.10 09:30:00,JUL_AUG,30,1,4115.63,4111.77,9.378880025657487,6.610782867376869,2.768097158280618,2.7706957605932385,23
1783675800038_CTXSELL,2026.07.10 09:30:00,JUL_AUG,30,3,4112.85,4111.77,2.6259163353876924,6.610782867376869,-3.984866531989177,-3.985913199447363,188
1783675800038_CTXSELL,2026.07.10 09:30:00,JUL_AUG,30,5,4113.84,4111.77,5.031795111136333,6.610782867376869,-1.5789877562405366,-1.5797826705123508,21
1783693800015_CTXSELL,2026.07.10 14:30:00,JUL_AUG,30,0,4099.97,4102.55,-6.292728971187416,-6.292728971187416,0.0,0.0,0
1783693800015_CTXSELL,2026.07.10 14:30:00,JUL_AUG,30,1,4102.06,4102.55,-1.1945217768627998,-6.292728971187416,5.098207194324616,5.097598275109684,173
1783693800015_CTXSELL,2026.07.10 14:30:00,JUL_AUG,30,3,4102.67,4102.55,0.2924924500383673,-6.292728971187416,6.585221421225784,6.58541403961448,47
1783693800015_CTXSELL,2026.07.10 14:30:00,JUL_AUG,30,5,4099.12,4102.55,-8.367649641875063,-6.292728971187416,-2.0749206706876473,-2.0731859013611413,29
1783698000056_CTXSELL,2026.07.10 15:40:00,JUL_AUG,30,0,4101.18,4105.78,-11.21628409384483,-11.21628409384483,0.0,0.0,0
1783698000056_CTXSELL,2026.07.10 15:40:00,JUL_AUG,30,1,4100.65,4105.78,-12.510211795691195,-11.21628409384483,-1.2939277018463642,-1.2923109934230022,43
1783698000056_CTXSELL,2026.07.10 15:40:00,JUL_AUG,30,3,4099.43,4105.78,-15.48995836006336,-11.21628409384483,-4.27367426621853,-4.267064600919735,70
1783698000056_CTXSELL,2026.07.10 15:40:00,JUL_AUG,30,5,4098.12,4105.78,-18.691497564736647,-11.21628409384483,-7.475213470891816,-7.461267245037769,9
1783704900028_CTXSELL,2026.07.10 17:35:00,JUL_AUG,30,0,4090.1,4097.64,-18.434757096404535,-18.434757096404535,0.0,0.0,0
1783704900028_CTXSELL,2026.07.10 17:35:00,JUL_AUG,30,1,4089.1,4097.64,-20.884791274364574,-18.434757096404535,-2.4500341779600383,-2.4449279968704922,91
1783704900028_CTXSELL,2026.07.10 17:35:00,JUL_AUG,30,3,4093.29,4097.64,-10.627148333004413,-18.434757096404535,7.807608763400122,7.799320310017003,46
1783704900028_CTXSELL,2026.07.10 17:35:00,JUL_AUG,30,5,4095.5,4097.64,-5.225247222562147,-18.434757096404535,13.20950987384239,13.20261118310088,9
1783706400018_CTXSELL,2026.07.10 18:00:00,JUL_AUG,30,0,4092.75,4102.39,-23.5538452140989,-23.5538452140989,0.0,0.0,0
1783706400018_CTXSELL,2026.07.10 18:00:00,JUL_AUG,30,1,4096.34,4102.39,-14.769281846722151,-23.5538452140989,8.784563367376748,8.771608331806599,119
