view,arm,partition,n,mean,median,positive_rate,negative_rate,trim10,exbest1,extop3,extop5,worst1,stddev,event_days,ci95_low,ci95_high,ci98333_low,ci98333_high
EQUAL_HOLD,DELAY_5,2026.04,66,-1.197103923645106,-1.1165812898665,0.3939393939393939,0.6060606060606061,-1.6546026570363148,-1.9009962877276152,-2.879790777420651,-3.570159047696115,-44.685618409455,13.523819131903668,18,-4.845982089002485,1.634527778601762,-5.755650878707158,2.186596005725
EQUAL_HOLD,CONTROL,2026.05,66,0.4840686502392273,1.1271023799825,0.5454545454545454,0.45454545454545453,0.35052273037914816,-0.14211711608672306,-1.2448307402266985,-1.9477301366807704,-41.238630939901,14.257939603257439,16,-3.478477458318964,4.41175461694647,-4.455791279480364,5.096310699144974
EQUAL_HOLD,DELAY_1,2026.05,66,0.09980626250086372,0.20143168479850002,0.5,0.5,-0.3258301979548704,-0.8289680103767383,-2.1183573694327302,-2.78157673105559,-49.478678903664,15.713804724537264,16,-4.190319283057846,4.700951493537321,-5.014244426535521,5.919393962780072
EQUAL_HOLD,DELAY_3,2026.05,66,0.4030616089114242,-1.394857789075,0.3787878787878788,0.6212121212121212,-1.035003437937463,-0.7168801158078308,-2.0846038178873334,-2.9042436908794755,-37.715493221465,16.173543200262568,16,-3.627060905503274,5.077296588595356,-4.370881953520323,6.40220762301678
EQUAL_HOLD,DELAY_5,2026.05,66,0.2234015040048939,-0.848879243763,0.42424242424242425,0.5757575757575758,-1.2750721674102223,-0.7082585547456616,-2.04410123234554,-2.7105776451311643,-25.891509454965,14.38659017917769,16,-3.525129754708284,4.8766319844444705,-4.151929721231827,6.134428189899
EQUAL_HOLD,CONTROL,2026.06,62,2.8880871037155322,3.8921024177845,0.6612903225806451,0.3387096774193548,3.6263202902043004,2.4561807592454263,1.6450578809248135,1.0018843454898771,-49.803483353885,13.240571258919369,19,-1.1474810383998637,6.505350506498759,-2.058332800052778,7.215664991983491
EQUAL_HOLD,DELAY_1,2026.06,62,2.9330050925737585,4.2731276034465004,0.6451612903225806,0.3548387096774194,3.5709935448442,2.383771059836902,1.5919017513752036,0.8798142314555439,-44.681030433683,13.61628681773944,19,-0.8965200526397286,6.428727173343509,-1.8301244074472902,7.066679535797963
EQUAL_HOLD,DELAY_3,2026.06,62,3.079698404980677,2.063651610012,0.6129032258064516,0.3870967741935484,3.3806048455946,2.0084864349971636,0.6675750717361184,-0.12662137251026334,-65.203662011214,18.65403442731021,19,-1.8565706206853239,7.571637141517298,-3.0119919307667438,8.429924054539088
EQUAL_HOLD,DELAY_5,2026.06,62,0.7937546098989517,1.3330878139000002,0.5645161290322581,0.43548387096774194,1.86854477076714,0.17859317793514765,-0.8936185242490507,-1.7274623281105614,-73.394008927796,16.8519957919698,19,-3.5605600260452093,4.535599648364558,-4.660600531064636,5.2546402761206465
EQUAL_HOLD,CONTROL,2026.07,57,-0.29792171702821046,0.93389957139,0.543859649122807,0.45614035087719296,-0.32916787042674467,-0.6917051236787499,-1.3828172467163886,-1.902396376216077,-22.664482530989,9.07322630297906,18,-2.76954926461935,2.6525055897521366,-3.2185501290266196,3.33598312900888
EQUAL_HOLD,DELAY_1,2026.07,57,0.964492599509649,1.704659154637,0.5789473684210527,0.42105263157894735,1.3982981847514895,0.7163483595904999,0.2115276532149814,-0.2840718602248847,-28.099092709888,8.616191129473947,18,-1.5191888242998894,3.906578105365983,-1.996685187621184,4.739430216579591
EQUAL_HOLD,DELAY_3,2026.07,57,0.5830113553631228,0.849717468942,0.5964912280701754,0.40350877192982454,0.6268184197955107,0.12631313332082136,-0.4530994103087778,-0.92650672276925,-22.378087064439,8.596856674633882,18,-2.0444938382039437,3.4731301053841457,-2.5942811823404,4.0752614166869074
EQUAL_HOLD,DELAY_5,2026.07,57,-1.5257184397769825,-2.332645244791,0.40350877192982454,0.5964912280701754,-1.1538427059592766,-1.9916460883455536,-2.7080681641081665,-3.1837241597647883,-30.130631180564,9.811128527281241,18,-3.988429137551857,1.4192328353424544,-4.530398179312632,2.116352659911182
EQUAL_HOLD,CONTROL,2026.08,31,2.809145179202355,1.828746035788,0.6129032258064516,0.3870967741935484,3.00478837611992,2.1022654966261,0.7355568748375357,-0.6823103564458463,-26.807740677642,11.530450287272107,13,-0.9769628679788858,7.616539568356036,-1.6905749171440816,8.547107625360885
EQUAL_HOLD,DELAY_1,2026.08,31,2.4315762404426775,3.641382678793,0.6129032258064516,0.3870967741935484,2.6178608567057595,1.7220698190272,0.31106510891878564,-1.1358306848024617,-20.915164873556,12.131043899368601,13,-1.4573599293686055,7.245192921320964,-2.1443189349577954,8.094757281695319
EQUAL_HOLD,DELAY_3,2026.08,31,3.440155039285516,4.225362553403,0.6129032258064516,0.3870967741935484,2.97570306222216,2.4114501833462,0.8476030378982141,-0.3648084405981154,-21.254839784464,12.473485988624002,13,-0.17195503073923088,8.282778769730895,-0.6677050371191036,9.211372535232679
EQUAL_HOLD,DELAY_5,2026.08,31,4.607691133779323,4.932343954605,0.6451612903225806,0.3548387096774194,4.35561672439564,3.7429780720177335,2.3102609709941073,1.1867191789782308,-16.948689210245,11.320602907347297,13,0.3701630429525665,9.591832630413668,-0.33640149563770283,10.553452144076232
