view,arm,partition,metric,n,mean,median,positive_rate,negative_rate,trim10,exbest1,extop3,extop5,worst1,stddev,stop_rate
COMMON_DEADLINE,CONTROL,2026.08,mae_atr,31,0.7675268021724838,0.654350637354,1.0,0.0,0.69641125731944,0.7022231784442667,0.6329733320802143,0.5766722397077307,0.080995082441,0.5883168328872018,0.1935483870967742
COMMON_DEADLINE,CONTROL,2026.08,mfe_atr,31,0.8592017409461936,0.708999686422,0.967741935483871,0.0,0.79048446929828,0.8074209045771333,0.7094890466759286,0.6169750895477308,0.0,0.6683856277098543,0.1935483870967742
COMMON_DEADLINE,CONTROL,2026.08,stop_r,31,0.17213158633529033,0.228004697899,0.6129032258064516,0.3870967741935484,0.13969337902088,0.1209884340271,0.014548803397785718,-0.08293922536465384,-1.035667107001,0.8262873545405329,0.1935483870967742
COMMON_DEADLINE,DELAY_1,2026.08,mae_bps,31,7.482901808732742,6.731397749851,1.0,0.0,6.9566940115279206,6.9470555321962,6.358385400570036,5.7545314052801535,1.21787845573,5.50219328228569,0.1935483870967742
COMMON_DEADLINE,DELAY_1,2026.08,mfe_bps,31,8.929107749460968,7.334541375443,0.9032258064516129,0.0,8.28192882344704,8.377102532192733,7.394579306649143,6.4315861017743465,0.0,7.60825437236156,0.1935483870967742
COMMON_DEADLINE,DELAY_1,2026.08,mae_atr,31,0.7436471847556452,0.629993799274,1.0,0.0,0.6779064944983599,0.6886067638113667,0.617329850978,0.5522385130238846,0.107318484235,0.5565509604507327,0.1935483870967742
COMMON_DEADLINE,DELAY_1,2026.08,mfe_atr,31,0.8012741624852258,0.729857819905,0.9032258064516129,0.0,0.7432853356317201,0.7437292614001,0.6636476210997501,0.5929776464115385,0.0,0.6540704833024549,0.1935483870967742
COMMON_DEADLINE,DELAY_1,2026.08,stop_r,31,0.15233858559022578,0.244117647059,0.5806451612903226,0.41935483870967744,0.14031406379872,0.0974691502433,0.0149087562882857,-0.07072307707569232,-1.039252336449,0.8073266851235191,0.1935483870967742
COMMON_DEADLINE,DELAY_3,2026.08,mae_bps,31,5.954608387058032,4.938215415425,1.0,0.0,5.43983996524492,5.447664434500799,4.998022823013357,4.500072414770423,1.09229680435,4.4306508368778985,0.0967741935483871
COMMON_DEADLINE,DELAY_3,2026.08,mfe_bps,31,8.899559211496095,6.899629791741,0.967741935483871,0.0,8.32960737481788,8.3095291493907,7.5028588376919645,6.630563485456769,0.0,6.86382605414504,0.0967741935483871
COMMON_DEADLINE,DELAY_3,2026.08,mae_atr,31,0.5846675256027742,0.531371827878,1.0,0.0,0.50339130379024,0.5324274711602667,0.4625841216980714,0.4197217272890769,0.094529797436,0.45739804981706617,0.0967741935483871
COMMON_DEADLINE,DELAY_3,2026.08,mfe_atr,31,0.8079099674540323,0.698024459078,0.967741935483871,0.0,0.7591430609350399,0.7469034338626,0.6846963689701786,0.626232039727423,0.0,0.5813164468119006,0.0967741935483871
COMMON_DEADLINE,DELAY_3,2026.08,stop_r,31,0.21645503842654837,0.236820998906,0.6451612903225806,0.3548387096774194,0.22762026570795998,0.16077655736996668,0.09080944243139286,0.02419922992857692,-1.087279367012,0.6981471999159979,0.0967741935483871
COMMON_DEADLINE,DELAY_5,2026.08,mae_bps,31,5.866256443876903,4.174943913528,1.0,0.0,5.1958400557658395,5.362344873243633,4.741059335687429,4.260541866204962,0.786998780152,4.713759116604311,0.06451612903225806
COMMON_DEADLINE,DELAY_5,2026.08,mfe_bps,31,7.844206224069903,4.801396769969,0.9032258064516129,0.0,6.91811249547064,7.129833475815633,6.176886156670214,5.400980500859692,0.0,7.2748624813664895,0.06451612903225806
COMMON_DEADLINE,DELAY_5,2026.08,mae_atr,31,0.5557892031003225,0.42523364486,1.0,0.0,0.51091476976808,0.5229054875534334,0.4680074165749643,0.42100976595657696,0.105981891049,0.39633717511388783,0.06451612903225806
COMMON_DEADLINE,DELAY_5,2026.08,mfe_atr,31,0.7075063446450323,0.616908625107,0.9032258064516129,0.0,0.62631345631292,0.6342841773282333,0.5592084431365357,0.49589240157153847,0.0,0.6414932274666473,0.06451612903225806
COMMON_DEADLINE,DELAY_5,2026.08,stop_r,31,0.1607925664042258,0.222530076559,0.6129032258064516,0.3870967741935484,0.13933256579848,0.09616359257486666,0.021093410045392856,-0.05748893545153847,-1.033201232937,0.6968360931306578,0.06451612903225806
EQUAL_HOLD,CONTROL,ALL,mae_bps,428,10.163146564213747,7.3452866447525,1.0,0.0,8.451419509795494,9.996677222078517,9.762021801234638,9.56161142526518,0.099465274684,10.026030568116422,0.17757009345794392
EQUAL_HOLD,CONTROL,ALL,mfe_bps,428,13.509496504567542,7.9967770633345,0.955607476635514,0.0,9.849286679175037,12.908831193545764,12.115161894973028,11.730238106668601,0.0,22.021453053501883,0.17757009345794392
EQUAL_HOLD,CONTROL,ALL,mae_atr,428,0.7798206264293669,0.6234741721595001,1.0,0.0,0.6839960334589681,0.7700726394765645,0.7573419418483741,0.7477993190557257,0.005729720881,0.6582830900863821,0.17757009345794392
EQUAL_HOLD,CONTROL,ALL,mfe_atr,428,0.9319647283474136,0.6792237379,0.955607476635514,0.0,0.7732815796058256,0.8933841915861381,0.8611984805549813,0.843901001968539,0.0,1.1920565611349032,0.17757009345794392
EQUAL_HOLD,CONTROL,ALL,stop_r,428,0.05752315916712851,0.0463913792595,0.5186915887850467,0.48130841121495327,-0.020215283621962208,0.03007946049320375,0.011131556097054119,0.0004073894361820348,-1.358573388203,0.9650293700095494,0.17757009345794392
EQUAL_HOLD,DELAY_1,ALL,mae_bps,428,10.444953223984426,7.1536822218825,1.0,0.0,8.504913987750985,10.268744640991644,10.009043613418202,9.779774537961154,0.082645481875,10.870858999717402,0.20327102803738317
